term,pair_translation,response_0shot,response_0shotplus,response_1shot,response_fewshot
carga,"('charge; electric charge', 'load')","1. ...or one in which a vacuum had been created and inside which there was an anode (positive electrode) and a cathode (negative electrode). Upon reaching a state of incandescence, the cathode emitted electrons with a negative **charge** that were attracted to the anode; that is, the diode acted as a valve that only allowed current to flow in one direction. The other great step was taken by Lee De Forest when he invented the triode...

2. ...in cracks in structural elements (beams, pavements, screens, walls, etc.). An example: in the installation of strain gauges along a bridge, where the position of the points without **load** and with loads is monitored, in order to compare the actual behavior of the structure with the design.  Also in pavements, it is possible to monitor, by means of strain gauges, the deformations...
","1. ...or one in which a vacuum had been created and inside which there was an anode (positive electrode) and a cathode (negative electrode). Upon reaching the state of incandescence, the cathode emitted electrons with a negative **charge** that were attracted by the anode; that is, the diode acted as a valve that only allowed current to pass in one direction. The other great step was taken by Lee De Forest when he invented the triode...

2. ...in cracks in structural elements (beams, pavements, walls, etc.). An example: in the installation of strain gauges along a bridge, where the position of the points without **load** and with loads is controlled, in order to compare the actual behavior of the structure with the design.  Also in pavements, it is possible to control, by means of strain gauges, the deformations...
","1. ...in which a vacuum had been created and inside which there was an anode (positive electrode) and a cathode (negative electrode). Upon reaching the state of incandescence, the cathode emitted electrons with a negative **charge** that were attracted by the anode; that is, the diode acted as a valve that only allowed current to pass in one direction. The other big step was taken by Lee De Forest when he invented the triode...

2. ...in cracks in structural elements (beams, pavements, screens, walls, etc.). An example: in the installation of strain gauges along a bridge, where the position of the points without **load** and with loads is controlled, in order to compare the real behavior of the structure with the design. Also in pavements, it is possible to control, by means of strain gauges, the deformations... 
","1. ...in which a vacuum had been created and inside which there was an anode (positive electrode) and a cathode (negative electrode). Upon reaching the state of incandescence, the cathode emitted negatively **charged** electrons that were attracted by the anode; that is, the diode acted as a valve that only allowed current to pass in one direction. The other big step was taken by Lee De Forest when he invented the triode...

2. ...in cracks in structural elements (beams, pavements, screens, walls, etc.). An example: in the installation of strain gauges along a bridge, where the position of the points without **load** and with loads is controlled, in order to be able to compare the real behavior of the structure compared to the design. Also in pavements, the deformations can be controlled by means of strain gauges...
"
carga,"('charge; electric charge', 'load')","1. ...which manifests itself through forces of attraction and repulsion. Charge originates in the atom, which is composed of charged subatomic particles like the electron (negative) and the proton (positive). **Charge** can be transferred between bodies by direct contact or by passing through a conductive material, generally metallic. The term static electricity refers to the presence of charge on a body...

2. ...or a 1200 mAh battery and another of 2400 mAh, the second will last longer (twice as long) because it has more stored electrical charge.  Batteries with any **charge** capacity can be placed in an electrical device, as this only influences the operating time. Of particular importance in some cases is the maximum current intensity that the battery can supply, measured in amperes (A);...
","1. ...which manifests itself through forces of attraction and repulsion.  Electric charge originates in the atom, which is composed of charged subatomic particles like the electron (negative) and the proton (positive).  Charge can be transferred between bodies by direct contact or by passing through a conductive material, generally metallic. The term static electricity refers to the presence of charge on a body...

2. ...or a 1200 mAh battery and another of 2400 mAh, the second will last longer (twice as long) because it has more stored electrical charge.  Batteries with any charge capacity can be placed in an electrical device, as this only influences the operating time. Of particular importance in some cases is the maximum current that the battery can supply, measured in amperes (A);...
","1. ...which manifests through forces of attraction and repulsion.  **Charge** originates in the atom, which is composed of charged subatomic particles like the electron (negative) and the proton (positive). **Charge** can be transferred between bodies by direct contact or by passing through a conductive material, generally metallic. The term static electricity refers to the presence of charge on a body...

2. ...a 1200 mAh battery and another of 2400mAh, the second will last longer (twice as long) because it has more stored electrical **load**.  Batteries with any **load** capacity can be placed in an electrical device, as this only influences the operating duration. Of particular importance in some cases is the maximum current intensity that the battery can supply, measured in amperes (A);...
","1. ...which manifests through forces of attraction and repulsion.  Charge originates in the atom, which is composed of charged subatomic particles like the electron (negative) and the proton (positive).  **Charge** can be transferred between bodies by direct contact or by passing through a conductive material, generally metallic. The term static electricity refers to the presence of charge on a body...

2. ...battery or cell of 1200 mAh and another of 2400 mAh, the second will last longer (twice as long) because it has more stored electrical charge.  Batteries with any **capacity** can be placed in an electrical device, as this only influences the operating time.  Of particular importance in some cases is the maximum current intensity that the battery can supply, measured in amperes (A);...


In the second new example, while ""carga"" often translates to ""charge,"" in this context, referring to battery capacity, ""capacity"" is a more natural and accurate translation than ""charge.""  While the capacity *is* related to the amount of charge the battery can store, it isn't referring to the charge itself at a given moment.
"
carga,"('charge; electric charge', 'load')","1. ...incorporate the delay effect, since disturbances in the electric field cannot propagate faster than the speed of light. If the charges are considered to be outside said field, the **charge** has no energy and the electric potential is equivalent to the work required to bring the charge from outside the field to the point under consideration.  The SI unit is the vol...

2. ...completely discharging the battery before charging is unnecessary; it is sufficient that all charges are complete. There are chargers on the market that perform ""equalization"" on batteries; they perform a very slow **charge** to charge the battery to its maximum real capacity. Among the batteries affected by the memory effect are the nickel-cadmium (NiCd) battery and, to a lesser extent, the...
","1. ...incorporate the delay effect, since disturbances in the electric field cannot propagate faster than the speed of light. If the **charges** are considered to be outside said field, the charge has no energy and the electric potential is equivalent to the work required to bring the charge from outside the field to the point in question. The SI unit is the volt...

2. ...fully discharge the battery before charging; it is sufficient that all charges are complete. There are chargers on the market that perform ""equalization"" on batteries; they perform a very slow **charge** to charge the battery to its maximum real capacity. Among the batteries affected by the memory effect are the nickel-cadmium (NiCd) battery and, to a lesser extent, the...
","1. ...incorporate the delay effect, since disturbances in the electric field cannot propagate faster than the speed of light. If the **charge** is considered to be outside said field, it has no energy and the electric potential is equivalent to the work required to bring the charge from outside the field to the point under consideration. The International System unit is the volt...

2. ...completely discharge the battery before charging; it is enough that all charges are complete. There are chargers on the market that perform ""equalization"" on batteries; they perform a very slow **charge** to charge the battery to its maximum real capacity. Among the batteries that are affected by the memory effect are the nickel-cadmium (NiCd) battery and, to a lesser extent, the...
","1. ...incorporates the delay effect, since disturbances in the electric field cannot propagate faster than the speed of light. If the charges are considered to be outside said field, the **charge** has no energy and the electric potential is equivalent to the work required to bring the charge from outside the field to the point in question. The SI unit is the volt...

2. ...completely discharge the battery before charging; it is enough that all charges are complete. There are chargers on the market that perform ""equalization"" on batteries; they do a very slow **charge** to charge the battery to its maximum real capacity. Among the batteries that are affected by the memory effect are the nickel-cadmium (NiCd) battery and, to a lesser extent, the...
"
carga,"('charge; electric charge', 'load')","1. ...that formula_60 at that location and eliminating the subscript B, one obtains: This equation clearly shows that the equipotential surfaces for an isolated point charge are concentric spheres to the point **charge**. The potential at a point P due to two charges is the sum of the potentials due to each individual charge at that point. formula_61 Where formula_62 and formula_63 are the distances between the...

2. ...r energy quickly makes them particularly suitable for regenerative braking applications. While batteries, on the other hand, have difficulty in this task due to their slow **charging** speed. Due to their small size and weight, EDLCs are being adapted to store electricity in electric vehicles. A high-capacity capacitor has a great efficiency (98% of the charge is de...
","1. ...that equation_60 at that location and eliminating the subscript B, we obtain: This equation clearly shows that the equipotential surfaces for an isolated point **charge** are concentric spheres to the point charge. The potential at a point P due to two charges is the sum of the potentials due to each individual charge at that point. equation_61 Where equation_62 and equation_63 are the distances between the...

2. ...store energy quickly makes them particularly suitable for regenerative braking applications. While batteries, on the other hand, have difficulty with this task due to their slow **charging** speed. Due to their reduced size and weight, EDLCs are being adapted to store electricity in electric vehicles. A high-capacity capacitor has a great efficiency (98% of the **charge** is de... 
","1. ...which is formula_60 at that location and eliminating the subscript B, we obtain: This equation clearly shows that the equipotential surfaces for an isolated point **charge** are concentric spheres to the point charge. The potential at a point P due to two charges is the sum of the potentials due to each individual charge at that point. formula_61 Where formula_62 and formula_63 are the distances between the...

2. ...deliver energy quickly makes them particularly suitable for regenerative braking applications. While batteries, on the other hand, have difficulties in this task due to their slow **charging** speed. Due to their reduced size and weight, EDLCs are being adapted to store electricity in electric vehicles. A high-capacity capacitor has a great performance (98% of the **charge** is de...
","1. ...that formula_60 at that location and eliminating the subscript B, we obtain: This equation clearly shows that the equipotential surfaces for an isolated point **charge** are concentric spheres to the point charge. The potential at a point P due to two charges is the sum of the potentials due to each individual charge at that point. formula_61 Where formula_62 and formula_63 are the distances between the...

2. ...deliver energy quickly makes them particularly suitable for regenerative braking applications. While batteries, on the other hand, have difficulties in this task due to their slow **charging** speed. Due to their reduced size and weight, EDLCs are being adapted to store electricity in electric vehicles. A high-capacity capacitor has a great performance (98% of the **charge** is de...
"
carga,"('charge; electric charge', 'load')","1. ...is the flow of electrons from the negative pole to the positive pole, with said progression starting at the positive pole. When the first experiments with electricity were carried out, only electric **charge** generated by friction (static electricity) or induction was available. A constant movement of charge was achieved (for the first time, in 1800) when the Italian physicist Alessandro Volta invented...  *(This sentence about the flow starting at the positive pole seems incorrect.  Electrons flow from negative to positive.)*

2. ...amount of water released in the reaction. Since concentrated sulfuric acid has a higher density than diluted sulfuric acid, the acid's density can serve as an indicator of the device's **charge** state. However, this process cannot be repeated indefinitely because, when the lead sulfate forms very large crystals, they no longer respond well to the indicated processes, which...
","1. ...a is the passage of electrons from the negative pole to the positive, with said progression beginning at the positive pole. When the first experiments with electricity were carried out, only **electric charge** generated by friction (static electricity) or by induction was available. A constant movement of charge was achieved (for the first time, in 1800) when the Italian physicist Alessandro Volta invented...

2. ...amount of water released in the reaction. Since concentrated sulfuric acid has a higher density than diluted sulfuric acid, the density of the acid can serve as an indicator of the device's **state of charge**. However, this process cannot be repeated indefinitely because, when the lead sulfate forms very large crystals, they no longer respond well to the indicated processes, which... 
","1. ...is the passage of electrons from the negative pole to the positive, with said progression starting at the positive pole. When the first experiments with electricity were carried out, only **electric charge** generated by friction (static electricity) or by induction was available.  A constant movement of charge was achieved (for the first time, in 1800) when the Italian physicist Alessandro Volta inven...

2. ...amount of water released in the reaction. Since concentrated sulfuric acid has a higher density than diluted sulfuric acid, the density of the acid can serve as an indicator of the device's **state of charge**. However, this process cannot be repeated indefinitely because, when the lead sulfate forms very large crystals, they no longer respond well to the indicated processes, with wh...
","1. ...is the passage of electrons from the negative pole to the positive pole, with the progression beginning at the positive pole. When the first experiments with electricity were carried out, only **charge** generated by friction (static electricity) or by induction was available. A constant movement of charge was achieved (for the first time, in 1800) when the Italian physicist Alessandro Volta invented...  (Physics context - electric charge)

2. ...the amount of water released in the reaction. As concentrated sulfuric acid has a higher density than diluted sulfuric acid, the density of the acid can serve as an indicator for the **state of charge** of the device. However, this process cannot be repeated indefinitely because, when the lead sulfate forms very large crystals, they no longer respond well to the indicated processes, thus... (Technological context - state of charge/load) 
"
carga,"('charge; electric charge', 'load')","1. ...given through it. Free electrons, although they exist in the material, cannot be said to belong to any particular atom. An electric current exists in a place when a net **charge** is transported from one point to another within that region. Suppose the charge moves through a wire. If the charge ""q"" is transported through a given cross-section of the wire,...

2. ...d of overload up to 500% without generating harmonic content, however, although it does not generate harmonic noise, it does not eliminate it either.  Its lifespan is greater than 25 years in continuous operation at full **load** due to its design and robustness. This is an old type of regulator used in the 1920s that uses the principle of a coil in a fixed position and a secondary coil that can be rotated on an axis parallel to...
","1. ...given through it. Free electrons, although they exist in the material, cannot be said to belong to any particular atom. An electric current exists in a place when a net **charge** is transported from that place to another in that region. Suppose the charge moves through a wire. If the charge ""q"" is transported through a given cross-section of the wire,...

2. ...overload capacity of up to 500% without generating harmonic content, however, although it does not generate harmonic noise, it does not eliminate it either. Its useful life is greater than 25 years in continuous operation at full **load** due to its design and robustness. This is an old type of regulator used in 1920 that uses the principle of a coil in a fixed position and a secondary coil that can be rotated on an axis parallel to...
","1. ...through it.  Free electrons, although they exist in the material, cannot be said to belong to any particular atom. An electric current exists in a place when a net **charge** is transported from that place to another in that region. Suppose the charge moves through a wire. If the charge ""q"" is transported through a given cross-section of the wire,...

2. ...overload capacity of up to 500% without generating harmonic content, however, although it does not generate harmonic noise, it does not eliminate it either. Its lifespan exceeds 25 years in continuous operation at full **load** due to its design and robustness. This is an old type of regulator used in the 1920s that uses the principle of a coil in a fixed position and a secondary coil that can be rotated on an axis parallel to...
","1. ...through it.  Free electrons, although they exist in the material, cannot be said to belong to any particular atom. An electric current exists in a place when a net **charge** is transported from that place to another in that region. Suppose the charge moves through a wire. If the charge ""q"" is transported through a given cross section of the wire,...

2. ...overload of up to 500% without generating harmonic content, however, although it does not generate harmonic noise, it does not eliminate it either. Its useful life is greater than 25 years in continuous operation at full **load** due to its design and robustness. This is an old type of regulator used in 1920 that uses the principle of a coil in a fixed position and a secondary coil that can be rotated on an axis parallel...
"
carga,"('charge; electric charge', 'load')","1. ...derives from the electrons. For example, in alternating current lines, electromagnetic energy waves propagate through the space between the wires, moving from a source to a distant **load**, even though the electrons in the wires only move back and forth over a tiny distance. The relationship between the velocity of the electromagnetic wave and the speed of light in...

2. ...remotely. Utility companies in the United States have been reviewing the use of technology to turn appliances on and off, as well as to potentially turn off the **charging** of electric cars during periods of high electricity grid load.  These devices under investigation and testing would have wireless capability to monitor electrical usage in a...
","1. ...derives from the electrons. For example, in alternating current lines, waves of electromagnetic energy propagate through the space between the wires, moving from a source to a distant **load**, although the electrons in the wires only move back and forth over a minuscule distance. The relationship between the velocity of the electromagnetic wave and the speed of light in the...

2. ...remotely. Utility companies in the United States have been reviewing the use of technology to turn appliances on and off, as well as to potentially turn off the **charging** of electric cars during periods of high electric grid **load**.  These devices under investigation and testing would have wireless capability to monitor electrical usage in a...
","1. ...derives from the electrons. For example, in alternating current lines, electromagnetic energy waves propagate through the space between the wires, moving from a source to a distant **load**, even though the electrons in the wires only move back and forth over a minuscule distance. The relationship between the speed of the electromagnetic wave and the speed of light in the...

2. ...remotely.  Utility companies in the United States have been reviewing the use of technology to turn appliances on and off, as well as to potentially turn off the **charging** of electric cars during periods of high electric grid load. These devices under research and testing would have wireless capability to monitor electrical usage in a...
","1. ...derives from the electrons. For example, in alternating current lines, electromagnetic energy waves propagate through the space between the wires, moving from a source to a distant **load**, even though the electrons in the wires only move back and forth over a minuscule distance. The relationship between the speed of the electromagnetic wave and the speed of light in the...

2. ...remotely. Utility companies in the United States have been reviewing the use of technology to switch appliances on and off, as well as to potentially turn off the **load** of electric cars during periods of high demand on the power grid. These devices under investigation and testing would have wireless capability to monitor electrical usage in a...
"
eje,"('axis', 'shaft')","1. ...of the signal's oscillation within a specific time interval, counted by a reference quartz clock. Periodic processes that are not electrical in nature (such as the rotation of the **shaft/axle**, mechanical vibration, or sound waves) can be converted into a periodic electrical signal using a measurement transducer and in this way are fed to the frequency meter's input. And...

2. ...the others, instead of being cumulative. Each actuator still needs to move within its own degree of freedom, as for a serial robot; however, in the parallel robot the off-**axis** flexibility of a joint is also constrained by the effect of the other chains. It is this closed-loop stiffness that makes the overall parallel manipulator rigid relative to its components,...
","1. ...of the signal's oscillation within a specific time interval, counted by a reference quartz clock. Periodic processes that are not electrical in nature (such as the rotation of the **shaft**, mechanical vibration, or sound waves) can be converted into a periodic electrical signal using a measurement transducer and in this way are fed to the frequency meter input. And...

2. ...the others, rather than being cumulative. Each actuator must still move within its own degree of freedom, as with a serial robot; however, in the parallel robot, the off-**axis** flexibility of a joint is also limited by the effect of the other chains. It is this closed-loop stiffness that makes the overall parallel manipulator rigid in relation to its components,...
","1. ...of the signal's oscillation within a specific time interval, counted by a reference quartz clock. Periodic processes that are not electrical in nature (such as **shaft** rotation, mechanical vibration, or sound waves) can be converted into a periodic electrical signal using a measurement transducer and thus fed to the frequency meter input. E...

2. ...the others, rather than being cumulative. Each actuator must still move within its own degree of freedom, as for a serial robot; however, in the parallel robot the off-**axis** flexibility of one joint is also constrained by the effect of the other chains. It is this closed-loop stiffness that makes the overall parallel manipulator rigid relative to its components,...
","1. ...oscillation of the signal within a specific time interval, counted by a reference quartz clock. Periodic processes that are not of an electrical nature (such as the rotation of the **shaft**, mechanical vibration, or sound waves) can be converted into a periodic electrical signal using a measurement transducer and in this way are fed to the input of the frequency meter. E...

2. ...the others, rather than being cumulative. Each actuator must still move within its own degree of freedom, as for a serial robot; however in the parallel robot the off-**axis** flexibility of one joint is also constrained by the effect of the other chains. It is this closed-loop stiffness which gives the overall parallel manipulator its rigidity in relation to its components,... 
"
eje,"('axis', 'shaft')","1. ...it is recognized that the coordinate transformations between inertial reference frames are given by the Lorentz transformation tensor Λ. For the special case of motion along the **x-axis**, we have: which is simply the matrix of a boost (like a rotation) between the ""x"" and ""t"" coordinates. Where μ' indicates the row and ν the column. Also, β and γ are defined as: </math> More generally...

2. ...rectify the current. The current thus produced is alternating and not continuous, despite this, they have traditionally been called dynamos. In traditional, or bottle, dynamos, the end of the dynamo's **shaft** carries a head that rests at will on the tire of one of the wheels, so that when the wheel rotates, the dynamo rotates in turn. The system is quite rudimentary and produces a rough...
","1. ...it is recognized that the coordinate transformations between inertial reference frames are given by the Lorentz transformation tensor Λ. For the special case of motion along the **x-axis**, we have: which is simply the matrix of a boost (like a rotation) between the ""x"" and ""t"" coordinates. Where μ' indicates the row and ν the column. Also, β and γ are defined as: </math> More gene...

2. ...rectify the current. The current thus produced is alternating and not continuous, despite this, traditionally, they have been called dynamos. In traditional, or bottle, dynamos, the end of the dynamo's **shaft** carries a head that rests at will on the tire of one of the wheels, so that when the wheel rotates, the dynamo also rotates. The system is quite rudimentary and produces a rough...
","1. ...it is recognized that the coordinate transformations between inertial reference frames are given by the Lorentz transformation tensor Λ. For the special case of motion along the **x-axis**, we have: which is simply the matrix of a boost (like a rotation) between the ""x"" and ""t"" coordinates. Where μ' indicates the row and ν the column. Also, β and γ are defined as: </math> More gene...

2. ...rectify the current. The current thus produced is alternating and not continuous; despite this, they have traditionally been called dynamos. In traditional, or bottle, dynamos, the end of the dynamo's **shaft** carries a head that rests at will on the tire of one of the wheels, so that when the wheel turns, the dynamo turns as well. The system is quite rudimentary and produces an appreciable...
","1. ...it is recognized that coordinate transformations between inertial reference frames are given by the Lorentz transformation tensor Λ. For the special case of motion along the **x-axis**, we have: which is simply the matrix of a boost (like a rotation) between the ""x"" and ""t"" coordinates. Where μ' indicates the row and ν the column. Also β and γ are defined as: </math> More gene...

2. ...rectify the current. The current thus produced is alternating and not continuous, despite this, traditionally, they have been called dynamos. In traditional dynamos, or bottle dynamos, the end of the dynamo's **shaft** carries a head that rests at will on the tire of one of the wheels, so that when the wheel rotates, the dynamo rotates in turn. The system is quite rudimentary and produces a app...
"
eje,"('axis', 'shaft')","1. ...the incidents. Curved mirrors can be modeled using ray tracing and applying the law of reflection at each point on the surface. In parabolic mirrors, rays parallel to the **axis** incident on the mirror produce reflected rays that converge at a common focus. Other curved surfaces can also focus light, but with aberrations due to the diverging shape which makes...

2. ...playback head is usually slightly narrower than the recording head. Professional tape recorders have three motors: The speed motor is also called the capstan motor, because it is located inside a **shaft** (capstan) that pulls the tape at a speed preselected by the user. The pulling speeds used by professional tape recorders are 3¾, 7½, 15 and 30 inches/s. The speed...
","1. ...the incident ones. Curved mirrors can be modeled using ray tracing and applying the law of reflection at each point on the surface. In parabolic mirrors, rays parallel to the **axis** incident on the mirror produce reflected rays that converge at a common focus. Other curved surfaces can also focus light, but with aberrations due to the diverging shape which makes...

2. ...head is usually slightly narrower than that of the recorder. Professional tape recorders have three motors: The speed motor is also called the capstan motor because it is located inside a **shaft** (capstan) that pulls the tape at a speed preselected by the user. The drag speeds used by professional tape recorders are 3¾, 7½, 15 and 30 inches/s. The speed...
","1. ...incidents. Curved mirrors can be modeled using ray tracing and applying the law of reflection at each point on the surface. In parabolic mirrors, rays parallel to the **axis** incident on the mirror produce reflected rays that converge at a common focus. Other curved surfaces can also focus light, but with aberrations due to the diverging shape which makes...

2. ...head is usually slightly narrower than the recorder head. Professional tape recorders have three motors: The speed motor is also called a capstan motor because it is located inside a **shaft** (capstan) that pulls the tape at a speed preselected by the user. The drag speeds used by professional tape recorders are 3¾, 7½, 15 and 30 inches/s. The speed...
","1. ...incident rays. Curved mirrors can be modeled using ray tracing and using the law of reflection at each point on the surface. For parabolic mirrors, parallel rays to the **axis** incident on the mirror produce reflected rays that converge at a common focus. Other curved surfaces may also focus light, but with aberrations due to the diverging shape causing the reflected rays to...
2. ...head is usually slightly narrower than the recorder head. Professional tape recorders have three motors: The speed motor is also called the capstan, because it is located inside a **shaft** (capstan) that pulls the tape at a speed preselected by the user.  The drag speeds used by professional tape recorders are 3¾, 7½, 15, and 30 inches/s. The speed...
"
eje,"('axis', 'shaft')","1. ...electric is a Lissajous figure that describes the ""state of polarization"". The figures above show some examples of the evolution of the electric field vector (blue) over time (the **vertical axis**), at a particular point in space, along with its ""x"" and ""y"" components (red/left and green/right), and the path traced by the vector in the plane (purple): the same evolution occurr...

2. ...left or right) which has a spring that compresses. When the rod is released, the other end, which is a hammer, strikes a gong (concentric within the housing) that rings (bell). In addition, the **shaft** has one or two sprockets with drive chains that exit through either opening of the horizontal cylinder to the sprocket of another telegraph, thus transmitting the speed indication...
","1. ...electric field is a Lissajous figure that describes the ""state of polarization"". The above figures show some examples of the evolution of the electric field vector (blue), with time (the **vertical axis**), at a particular point in space, along with its ""x"" and ""y"" components (red/left and green/right), and the path traced by the vector in the plane (purple): the same evolution occurr...

2. ...left or right) which has a spring that compresses. When the rod is released, the other end, which is a hammer, strikes a gong (concentric within the housing) that rings (bell). In addition, the **shaft** has one or two sprockets with drive chains that exit through either opening of the horizontal cylinder to the sprocket of another telegraph, thus transmitting the speed indication...
","1. ...electric field is a Lissajous figure that describes the ""state of polarization"". The above figures show some examples of the evolution of the electric field vector (blue), with time (the **vertical axis**), at a particular point in space, along with its ""x"" and ""y"" components (red/left and green/right), and the path traced by the vector in the plane (purple): the same evolution occu...

2. ...left or right) which has a spring that compresses. When the rod is released, the other end which is a hammer, strikes a gong (concentric within the housing) which rings (bell).  In addition, the **shaft** has one or two sprockets with drive chains that exit through either opening of the horizontal cylinder to the sprocket of another telegraph, thus transmitting the speed indication...
","1. ...electric field is a Lissajous figure that describes the ""state of polarization"". The above figures show some examples of the evolution of the electric field vector (blue), with time (the **vertical axis**), at a particular point in space, along with its x and y components (red/left and green/right), and the path traced by the vector in the plane (purple): the same evolution would occur when looking...
2. ...(left or right) which has a spring that is compressed. When the rod is released, the other end which is a hammer, strikes a gong (concentric in the housing) that rings (bell). In addition, the **shaft** has one or two sprockets with drive chains that exit through either opening of the horizontal cylinder to the sprocket of another telegraph, thus transmitting the speed indication... 
"
eje,"('axis', 'shaft')","1. ...the emitted photon, by conservation of energy and taking Planck's postulates, is: Where K and K’ are the electron's energy before and after the collision, respectively. The x-**intercept** of the continuous spectrum graph is the minimum wavelength reached by an electron when accelerated to a certain voltage. This can be explained from the perspective that the electr...

2. ...called an incremental encoder) is used when absolute encoding methods are too cumbersome (due to the size of the patterned disk). This method also uses a disk attached to the **shaft**, but this disk is much smaller, marked with a large number of radial lines like the spokes of a wheel. The optical switch, similar to a photodiode, generates an electrical pulse...
","1. ...the emitted photon, by conservation of energy and taking Planck's postulates is: Where K and K’ are the electron's energy before and after the collision, respectively. The x-**axis** intercept of the continuous spectrum graph is the minimum wavelength reached by an electron when accelerated to a certain voltage. This can be explained from the perspective that the electr...

2. ...called an incremental encoder) is used when absolute encoding methods are too cumbersome (due to the size of the patterned disk). This method also uses a disk attached to the **shaft**, but this disk is much smaller, marked with a large number of radial lines like the spokes of a wheel. The optical switch, similar to a photodiode, generates an electrical pulse...
","1. ...the emitted photon, by conservation of energy and taking Planck's postulates, is: Where K and K’ are the electron's energy before and after the collision, respectively. The x-**axis** intercept of the continuous spectrum graph is the minimum wavelength reached by an electron when accelerated to a given voltage. This can be explained from the point of view that the electr...

2. ...(called an incremental encoder) is used when absolute encoding methods are too cumbersome (due to the size of the patterned disk). This method also utilizes a disk attached to the **shaft**, but this disk is much smaller marked with a large number of radial lines like the spokes of a wheel.  The optical switch, similar to a photodiode, generates an electrical pulse...
","1. ...the emitted photon, by conservation of energy and taking Planck's postulates is: Where K and K’ are the electron's energy before and after the collision respectively. The x-**axis** intercept of the continuous spectrum graph is the minimum wavelength that an electron reaches when accelerated to a given voltage. This can be explained from the perspective that the electr...

2. ...called an incremental encoder) is used when absolute encoding methods are too cumbersome (due to the size of the patterned disk). This method also uses a disk attached to the **shaft**, but this disk is much smaller, marked with a large number of lines radially like the spokes of a wheel.  An optical switch, similar to a photodiode, generates an electrical pulse...
"
eje,"('axis', 'shaft')","1. ...consists of a usually rectangular coil, through which the current to be measured flows. This coil is suspended within the magnetic field associated with a permanent magnet, along its vertical **axis**, so that the angle of rotation of the coil is proportional to the current flowing through it. The vast majority of needle indicator instruments used in analog instruments...

2. ...less powerful, with 7200 volts and used for self-defense. It has a metal end composed of two electrodes connected to a battery included in the device. At the other end of the **shaft/handle** is a handle and a switch. In some cases, this device is camouflaged in umbrellas, mobile phones, flashlights, and even fountain pens. They sometimes have a voltaic arc option...


In the second context, ""eje"" likely refers to the physical shaft or handle of the device, rather than an abstract axis.  Therefore, ""shaft"" or ""handle"" is a better translation than ""axis"" in this case.
","1. ...consists of a normally rectangular coil, through which the current to be measured circulates. This coil is suspended within the magnetic field associated with a permanent magnet, about its vertical **axis**, so that the angle of rotation of the coil is proportional to the current flowing through it. The vast majority of needle indicator instruments used in analog instruments...

2. ...less powerful, with 7200 volts and used for self-defense. It has a metal end composed of two electrodes connected to a battery included in the device. At the other end of the **shaft** is a handle and a switch. In some cases, this device is camouflaged in umbrellas, mobile phones, flashlights, and even fountain pens. They sometimes have a voltaic arc option...
","1. ...consists of a normally rectangular coil, through which the current to be measured flows. This coil is suspended within the magnetic field associated with a permanent magnet, about its **vertical axis**, so that the angle of rotation of the coil is proportional to the current flowing through it. The vast majority of needle indicating instruments used in analog instruments...

2. ...less powerful, with 7200 volts and used for self-defense. It has a metal end composed of two electrodes connected to a battery included in the device. At the other end of the **shaft** is a handle and a switch. In some cases, this device is camouflaged in umbrellas, mobile phones, flashlights, and even pens. They sometimes have a voltaic arc option...
","1. ...sists of a coil, normally rectangular, through which the current to be measured flows. This coil is suspended within the magnetic field associated with a permanent magnet, along its **vertical axis**, so that the angle of rotation of the coil is proportional to the current flowing through it. The vast majority of needle indicator instruments used in analog instruments...

2. ... less powerful, with 7200 volts and used for self-defense. It has a metal end composed of two electrodes connected to a battery included in the device. At the other end of the **shaft** is a handle and a switch. In some cases, this device is camouflaged in umbrellas, mobile phones, flashlights, and even pens. They sometimes have a voltaic arc option...
"
