Term,Context,Occurrences
masa,"a enorme masa de los bosones vectoriales W y Z, como también la ausencia de masa de los fotones. Tanto las partículas W y Z como el fotón son bosones sin masa propia. Los primeros muestran una enorme **masa** porque interactúan fuertemente con el campo de Higgs, y el fotón no muestra ninguna masa porque no interactúa en absoluto con el campo de Higgs. El bosón de Higgs ha sido objeto de una larga búsqueda",1692
masa,"otones. Tanto las partículas W y Z como el fotón son bosones sin masa propia. Los primeros muestran una enorme masa porque interactúan fuertemente con el campo de Higgs, y el fotón no muestra ninguna **masa** porque no interactúa en absoluto con el campo de Higgs. El bosón de Higgs ha sido objeto de una larga búsqueda en física de partículas. El 4 de julio de 2012, el CERN anunció la observación de una nu",1692
masa,"e octubre de 2013 se concedió a Peter Higgs, junto a François Englert, el Premio Nobel de Física «por el descubrimiento teórico de un mecanismo que contribuye a nuestro entendimiento del origen de la **masa** de las partículas subatómicas, y que recientemente fue confirmado gracias al descubrimiento de la predicha partícula fundamental por los experimentos ATLAS y CMS en el Colisionador de Hadrones del CE",1692
masa,"nces solo eran una hipótesis, debían ser masivos. En 1964, tres grupos de físicos publicaron de manera independiente una solución a este problema, que reconciliaba dichas leyes con la presencia de la **masa**. Esta solución, denominada posteriormente mecanismo de Higgs, explica la masa como el resultado de la interacción de las partículas con un campo que permea el vacío, denominado campo de Higgs. Peter",1692
masa,"cos publicaron de manera independiente una solución a este problema, que reconciliaba dichas leyes con la presencia de la masa. Esta solución, denominada posteriormente mecanismo de Higgs, explica la **masa** como el resultado de la interacción de las partículas con un campo que permea el vacío, denominado campo de Higgs. Peter Higgs fue en solitario uno de los proponentes de dicho mecanismo. En su versió",1692
masa,"el bosón de Higgs. El modelo estándar quedó finalmente constituido haciendo uso de este mecanismo. En particular, todas las partículas masivas que lo forman interaccionan con este campo, y reciben su **masa** de él. Hasta la década de 1980, no se pudo realizar ningún experimento en el que se utilizase la energía necesaria para comenzar a buscar dicho bosón, dado que la masa que se estimaba que podría tene",1692
masa,"an con este campo, y reciben su masa de él. Hasta la década de 1980, no se pudo realizar ningún experimento en el que se utilizase la energía necesaria para comenzar a buscar dicho bosón, dado que la **masa** que se estimaba que podría tener era demasiado alta (unos cientos de veces la masa del protón). El Gran Colisionador de Hadrones (LHC) del CERN en Ginebra, Suiza, inaugurado en 2008 y cuyos experimen",1692
masa,"lizar ningún experimento en el que se utilizase la energía necesaria para comenzar a buscar dicho bosón, dado que la masa que se estimaba que podría tener era demasiado alta (unos cientos de veces la **masa** del protón). El Gran Colisionador de Hadrones (LHC) del CERN en Ginebra, Suiza, inaugurado en 2008 y cuyos experimentos empezaron en 2010, se construyó con el objetivo principal de encontrarlo, proba",1692
masa,"partículas, junto con las teorías que sugieren cómo se relacionaban entre sí. Sin embargo era conocido que estas teorías estaban incompletas. Una omisión era que no podían explicar los orígenes de la **masa** como una propiedad de la materia. El teorema de Goldstone, relacionado con la simetría continua dentro de algunas teorías, también parecía descartar muchas soluciones obvias. El mecanismo de Higgs es",1692
masa,"ado con la simetría continua dentro de algunas teorías, también parecía descartar muchas soluciones obvias. El mecanismo de Higgs es un proceso mediante el cual los bosones vectoriales pueden obtener **masa** invariante sin romper explícitamente la invariancia de gauge. La propuesta de ese mecanismo de ruptura espontánea de simetría fue sugerida originalmente en 1962 por Philip Warren Anderson y, en 1964,",1692
masa,"1966. Los papeles mostraron que cuando una teoría de gauge se combina con un campo adicional que rompe espontáneamente la simetría del grupo, los bosones de gauge pueden adquirir consistentemente una **masa** finita. En 1967, Steven Weinberg y Abdus Salam fueron los primeros en aplicar el mecanismo de Higgs a la ruptura de la simetría electrodébil y mostraron cómo un mecanismo de Higgs podría incorporarse",1692
masa,"frase de cierre Higgs escribe que ""una característica esencial"" de la teoría ""es la predicción de multipletes incompletos de bosones escalares y vectoriales"". En el artículo de GHK el bosón no tiene **masa** y está desacoplado de estados masivos. En los exámenes de 2009 y 2011, Guralnik afirma que en el modelo GHK el bosón es solo en una aproximación de orden más bajo, pero no está sujeta a ninguna restr",1692
masa,"o de estados masivos. En los exámenes de 2009 y 2011, Guralnik afirma que en el modelo GHK el bosón es solo en una aproximación de orden más bajo, pero no está sujeta a ninguna restricción y adquiere **masa** a órdenes superiores y agrega que el artículo de GHK fue el único en mostrar que no hay ningún bosón de Goldstone sin masa en el modelo y en dar un completo análisis del mecanismo general de Higgs. A",1692
masa,"ción de orden más bajo, pero no está sujeta a ninguna restricción y adquiere masa a órdenes superiores y agrega que el artículo de GHK fue el único en mostrar que no hay ningún bosón de Goldstone sin **masa** en el modelo y en dar un completo análisis del mecanismo general de Higgs. Además de explicar cómo la masa es adquirida por bosones de vector, el mecanismo de Higgs también predice la relación entre",1692
masa,"rega que el artículo de GHK fue el único en mostrar que no hay ningún bosón de Goldstone sin masa en el modelo y en dar un completo análisis del mecanismo general de Higgs. Además de explicar cómo la **masa** es adquirida por bosones de vector, el mecanismo de Higgs también predice la relación entre las masas de los bosones W y Z, así como sus acoplamientos entre sí y con el modelo estándar de cuarks y le",1692
masa,"queda del bosón de Higgs proporcione evidencia acerca de cómo se realiza esto en la naturaleza. Antes del año 2000, los datos recogidos en el Large Electron-Positron collider (LEP) en el CERN para la **masa** del bosón de Higgs del modelo estándar, habían permitido un límite inferior experimental de 114.4 GeV/c con un nivel de confianza del 95% (CL). El mismo experimento ha producido un pequeño número de",1692
masa,"perimental de 114.4 GeV/c con un nivel de confianza del 95% (CL). El mismo experimento ha producido un pequeño número de eventos que podrían interpretarse como resultantes de bosones de Higgs con una **masa** de alrededor de 115 GeV, justo por encima de este corte, pero el número de eventos fue insuficiente para sacar conclusiones definitivas. En el Tevatrón del Fermilab, también hubo experimentos en curs",1692
masa,"10, cuando el LHC comenzó a operar en 3,5 TeV. Resultados preliminares de los experimentos ATLAS y CMS del LHC, a partir de julio de 2011, excluyen un bosón de Higgs de modelo estándar en el rango de **masa** 155-190 GeV/c y 149-206 GeV/c, respectivamente, en el 95% CL. A partir de diciembre de 2011 la búsqueda se había estrechado aproximadamente a la región de 115–130 GeV con un enfoque específico alrede",1692
masa,"grande como para sacar conclusiones o ni siquiera para contar formalmente como una ""observación"". Pero el hecho de que dos experimentos independientes hubieran mostrado excesos alrededor de la misma **masa** entusiasmó considerablemente la comunidad de la física de partículas. El 22 de diciembre de 2011, la colaboración de DØ también reportó limitaciones sobre el bosón de Higgs dentro del modelo estándar",1692
masa,"bién reportó limitaciones sobre el bosón de Higgs dentro del modelo estándar mínimamente supersimétrico (MSSM), una extensión del modelo estándar. Colisiones protón-antiprotón (pp) con una energía de **masa** de 1,96 TeV les había permitido establecer un límite superior para la producción del bosón de Higgs dentro de MSSM desde 90 hasta 300 GeV y excluyendo tan β > 20-30 para masas del bosón de Higgs por",1692
masa,". Sin embargo, esto todavía quedó lejos de la confianza de sigma 5. Por tanto, los resultados de los experimentos LHC son necesarios para establecer un descubrimiento. Ellos excluyen los rangos de la **masa** de Higgs de 100–103 y 147–180 GeV. En una nota interna del CERN, del 21 de abril de 2011, se contextualizaba el rumor de que los físicos del LHC habían detectado por primera vez el bosón de Higgs. La",1692
masa,"reliminares de los análisis conjuntos de los datos tomados por el LHC en 2011 y 2012 en los dos principales experimentos del acelerador (ATLAS y CMS). El CMS anunció el descubrimiento de un bosón con **masa** 125.3 ± 0.6 GeV/c a una significación estadística de sigma 4,9, y el ATLAS de un bosón con masa 126.5 GeV/c de sigma 5. Esto cumple con el nivel formal necesario para anunciar una nueva partícula que",1692
masa,"principales experimentos del acelerador (ATLAS y CMS). El CMS anunció el descubrimiento de un bosón con masa 125.3 ± 0.6 GeV/c a una significación estadística de sigma 4,9, y el ATLAS de un bosón con **masa** 126.5 GeV/c de sigma 5. Esto cumple con el nivel formal necesario para anunciar una nueva partícula que es ""consistente con"" el bosón de Higgs. El estudio de las propiedades y características de la n",1692
masa,"mina un bosón escalar). No posee carga eléctrica ni carga de color, por lo que no interacciona con el fotón ni con los gluones. Sin embargo interacciona con todas las partículas del modelo que poseen **masa**: los cuarks, los leptones cargados y los bosones W y Z de la interacción débil. Sus constantes de acoplamiento, que miden cuán intensa es cada una de esas interacciones, son conocidas: su valor es ma",1692
masa,"nes cargados y los bosones W y Z de la interacción débil. Sus constantes de acoplamiento, que miden cuán intensa es cada una de esas interacciones, son conocidas: su valor es mayor cuanto mayor es la **masa** de la partícula correspondiente. En la versión original del modelo estándar, no se incluía la masa de los neutrinos ni, por tanto, una interacción entre estos y el Higgs. Aunque esta podría explicar",1692
masa,"cuán intensa es cada una de esas interacciones, son conocidas: su valor es mayor cuanto mayor es la masa de la partícula correspondiente. En la versión original del modelo estándar, no se incluía la **masa** de los neutrinos ni, por tanto, una interacción entre estos y el Higgs. Aunque esta podría explicar la masa de los neutrinos, en principio su origen puede tener una naturaleza distinta. El bosón de H",1692
masa,"la partícula correspondiente. En la versión original del modelo estándar, no se incluía la masa de los neutrinos ni, por tanto, una interacción entre estos y el Higgs. Aunque esta podría explicar la **masa** de los neutrinos, en principio su origen puede tener una naturaleza distinta. El bosón de Higgs es además su propia antipartícula. El modelo estándar no predice sin embargo la masa del Higgs, que ha",1692
masa,"podría explicar la masa de los neutrinos, en principio su origen puede tener una naturaleza distinta. El bosón de Higgs es además su propia antipartícula. El modelo estándar no predice sin embargo la **masa** del Higgs, que ha de medirse experimentalmente; tampoco el valor de algunos parámetros que dependen de esta: las constantes de acoplamiento del Higgs consigo mismo –que miden cuan intensamente intera",1692
masa,"ros que dependen de esta: las constantes de acoplamiento del Higgs consigo mismo –que miden cuan intensamente interaccionan dos bosones de Higgs entre sí– o su vida media. En primera aproximación, la **masa** del Higgs puede tomar cualquier valor. Sin embargo la consistencia matemática del modelo estándar impone cotas inferiores entre 85 y 130 GeV/""c"", y cotas superiores entre 140 y 650 GeV/""c"". Los exper",1692
masa,"""c"", y cotas superiores entre 140 y 650 GeV/""c"". Los experimentos llevados a cabo en los aceleradores LEP y Tevatron, y posteriormente en el LHC, han impuesto cotas experimentales para el valor de la **masa** del Higgs –siempre asumiendo el comportamiento del modelo estándar–. En julio de 2012 los dos experimentos del LHC efectuando búsquedas del Higgs, ATLAS y CMS, presentaron resultados que excluyen val",1692
masa,"–siempre asumiendo el comportamiento del modelo estándar–. En julio de 2012 los dos experimentos del LHC efectuando búsquedas del Higgs, ATLAS y CMS, presentaron resultados que excluyen valores de la **masa** fuera del intervalo entre 123–130 GeV/""c"" según ATLAS, y 122,5–127 GeV/""c"" según CMS (ambos rangos con un 95% de nivel de confianza). Además, anunciaron el descubrimiento de un bosón con propiedades",1692
masa,"""c"" según ATLAS, y 122,5–127 GeV/""c"" según CMS (ambos rangos con un 95% de nivel de confianza). Además, anunciaron el descubrimiento de un bosón con propiedades compatibles con las del Higgs, con una **masa** de aproximadamente 125–126 GeV/""c"". Su vida media con esa masa sería aproximadamente 10 s, una parte en diez mil trillones de un segundo. Desde los años en los que fue propuesto el bosón de Higgs han",1692
masa,"n un 95% de nivel de confianza). Además, anunciaron el descubrimiento de un bosón con propiedades compatibles con las del Higgs, con una masa de aproximadamente 125–126 GeV/""c"". Su vida media con esa **masa** sería aproximadamente 10 s, una parte en diez mil trillones de un segundo. Desde los años en los que fue propuesto el bosón de Higgs han existido muchos mecanismos alternativos. Todas las otras alter",1692
masa,"todas las formas de radiación electromagnética, incluidos los rayos gamma, los rayos X, la luz ultravioleta, la luz visible, la luz infrarroja, las microondas y las ondas de radio. El fotón tiene una **masa** invariante cero, y viaja en el vacío con una velocidad constante formula_1. Como todos los cuantos, el fotón presenta tanto propiedades corpusculares como ondulatorias (""dualidad onda-corpúsculo""). S",1692
masa,"dos los campos eléctricos y magnéticos, y a su vez son el resultado de que las leyes físicas tengan cierta simetría en todos los puntos del espacio-tiempo. Las propiedades intrínsecas de los fotones (**masa** invariante y espín) están determinadas por las propiedades de la simetría de Gauge.  Los fotones se aplican a muchas áreas, como la fotoquímica, el microscopio fotónico y la medición de distancias mo",1692
masa,"y la letra griega formula_6 es la frecuencia de la partícula. Con mucha menor asiduidad, el fotón también se representa por formula_7, siendo formula_8, en este caso, la frecuencia. El fotón no tiene **masa**, tampoco posee carga eléctrica y no se desintegra espontáneamente en el vacío. El fotón tiene dos estados posibles de polarización que pueden describirse mediante tres parámetros continuos: las compo",1692
masa,"a formula_11 y momento lineal p están relacionados mediante la expresión formula_12, donde formula_13 es el módulo del momento lineal. En comparación, la ecuación correspondiente a partículas con una **masa** formula_14 es formula_15, como se demuestra en la relatividad especial. La energía y el momento lineal de un fotón dependen únicamente de su frecuencia formula_6 o, lo que es equivalente, de su longi",1692
masa,"ecuaciones de Maxwell se resuelven para campos reales. Con mayor generalidad, el concepto habitual de una función de onda de probabilidad de Schrödinger no puede aplicarse a los fotones. Al no tener **masa**, no pueden localizarse sin ser destruidos; técnicamente, los fotones no pueden tener un eigenestado de posición formula_39, y, por tanto, el principio de incertidumbre habitual de Heisenberg formula_",1692
masa,"de variar la fase de un número complejo sin afectar números reales construidos del mismo, tales como la energía o el lagrangiano. El cuanto en el campo gauge abeliano debe ser tipo bosón sin carga ni **masa**, mientras no se rompa la simetría; por ello se predice que el fotón no tiene masa, y tener cero carga eléctrica y spin entero. La forma particular de la interacción electromagnética especifica que el",1692
masa,"mismo, tales como la energía o el lagrangiano. El cuanto en el campo gauge abeliano debe ser tipo bosón sin carga ni masa, mientras no se rompa la simetría; por ello se predice que el fotón no tiene **masa**, y tener cero carga eléctrica y spin entero. La forma particular de la interacción electromagnética especifica que el fotón debe tener spin ± 1, por lo que su helicidad debe ser formula_25. Estos dos",1692
masa,"los cuatro bosones gauge en la interacción electrodébil, siendo los otros tres los bosones W, W y Z que son responsables de la interacción débil. A diferencia de los fotones, estos bosones tienen una **masa** invariante debido a un mecanismo que rompe su simetría gauge SU(2) particular. La unificación de los fotones con los mencionados bosones en la interacción electrodébil fue realizada por Sheldon Glash",1692
masa,"un sistema que emite un fotón se reduce en una cantidad igual a la energía formula_11 del fotón medida en el sistema de referencia en reposo del sistema emisor, lo cual resulta en una reducción de la **masa** por un valor formula_87. Del mismo modo, la masa de un sistema que absorbe un fotón se incrementa por la misma cantidad correspondiente. Este concepto se aplica en un factor clave predicho por la QED",1692
masa,"ntidad igual a la energía formula_11 del fotón medida en el sistema de referencia en reposo del sistema emisor, lo cual resulta en una reducción de la masa por un valor formula_87. Del mismo modo, la **masa** de un sistema que absorbe un fotón se incrementa por la misma cantidad correspondiente. Este concepto se aplica en un factor clave predicho por la QED, la teoría de la electrodinámica cuántica inicia",1692
masa,"imentales de los momentos de los dipolos magnéticos están perfectamente de acuerdo con estas predicciones. Las predicciones, sin embargo, requieren contar las contribuciones de fotones virtuales a la **masa** del leptón. Otro ejemplo de este tipo de contribuciones que están comprobadas experimentalmente es la predicción de la QED del efecto Lamb observado en la estructura hiperfina de pares de leptones li",1692
masa,"dad puede describirse en su lugar como una combinación del fotón con excitaciones cuánticas de la materia (cuasipartículas como fonones y excitones) para formar un polaritón; este polaritón tiene una **masa** efectiva distinta de cero, lo que significa que no puede viajar con velocidad ""c"". Las diferentes frecuencias de la luz pueden viajar a través de la materia con distintas velocidades; esto se conoce",1692
masa,"utiliza para medir distancias moleculares. Actualmente se cree comprender teóricamente la naturaleza fundamental del fotón. El modelo estándar predice que el fotón es un bosón de gauge de spin 1, sin **masa** ni carga, que media la interacción electromagnética y que resulta de la simetría gauge local U (1). Sin embargo, los físicos continúan buscando discrepancias entre los experimentos y las predicciones",1692
masa,"dar, buscando nuevas posibilidades para la física más allá del modelo estándar. En particular, hay cotas de mayor precisión en los experimentos para los límites superiores para una hipotética carga y **masa** del fotón.  Hasta ahora, todos los datos experimentales son consistentes con el fotón de carga y masa cero Los límites superiores aceptados universalmente en la carga y masa del fotón son 5×10C (o 3×",1692
masa,"as de mayor precisión en los experimentos para los límites superiores para una hipotética carga y masa del fotón.  Hasta ahora, todos los datos experimentales son consistentes con el fotón de carga y **masa** cero Los límites superiores aceptados universalmente en la carga y masa del fotón son 5×10C (o 3×10 por la carga elemental) y 1.1×10kg (6×10eV/c), respectivamente.  Se han investigado mucho las posib",1692
masa,"ra una hipotética carga y masa del fotón.  Hasta ahora, todos los datos experimentales son consistentes con el fotón de carga y masa cero Los límites superiores aceptados universalmente en la carga y **masa** del fotón son 5×10C (o 3×10 por la carga elemental) y 1.1×10kg (6×10eV/c), respectivamente.  Se han investigado mucho las posibles aplicaciones de los fotones en óptica cuántica. Los fotones parecen",1692
masa,"l mensaje suele aumentar y su calidad ser pésima. En los videojuegos ocurre un retardo en la imagen y sonidos del mismo, algunos objetos se encuentran fuera de lugar o en dos lugares al mismo tiempo. **Masa** En física, la masa (del latín ""massa"") es una magnitud física y propiedad general de la materia que expresa la inercia o resistencia al cambio de movimiento de un cuerpo. De manera más precisa es la",1692
masa,"entar y su calidad ser pésima. En los videojuegos ocurre un retardo en la imagen y sonidos del mismo, algunos objetos se encuentran fuera de lugar o en dos lugares al mismo tiempo. Masa En física, la **masa** (del latín ""massa"") es una magnitud física y propiedad general de la materia que expresa la inercia o resistencia al cambio de movimiento de un cuerpo. De manera más precisa es la propiedad de un cue",1692
masa,"isa es la propiedad de un cuerpo que determina su aceleración, cuando éste se encuentra bajo la influencia de una fuerza dada. Es una propiedad intrínseca de los cuerpos que determina la medida de la **masa** inercial y de la masa gravitacional. La unidad utilizada para medir la masa en el Sistema Internacional de Unidades es el kilogramo (kg). No debe confundirse con el peso, que es una magnitud vectoria",1692
masa,"un cuerpo que determina su aceleración, cuando éste se encuentra bajo la influencia de una fuerza dada. Es una propiedad intrínseca de los cuerpos que determina la medida de la masa inercial y de la **masa** gravitacional. La unidad utilizada para medir la masa en el Sistema Internacional de Unidades es el kilogramo (kg). No debe confundirse con el peso, que es una magnitud vectorial que representa una f",1692
masa,"e encuentra bajo la influencia de una fuerza dada. Es una propiedad intrínseca de los cuerpos que determina la medida de la masa inercial y de la masa gravitacional. La unidad utilizada para medir la **masa** en el Sistema Internacional de Unidades es el kilogramo (kg). No debe confundirse con el peso, que es una magnitud vectorial que representa una fuerza cuya unidad utilizada en el Sistema Internaciona",1692
masa,"una fuerza cuya unidad utilizada en el Sistema Internacional de Unidades es el newton (N), si bien a partir del peso de un cuerpo en reposo (atraído por la fuerza de la gravedad), puede conocerse su **masa** al conocerse el valor de la gravedad. Tampoco se debe confundir masa con la cantidad de sustancia, cuya unidad en el Sistema Internacional de Unidades es el mol. Si bien el concepto de masa de un obj",1692
masa,"ades es el newton (N), si bien a partir del peso de un cuerpo en reposo (atraído por la fuerza de la gravedad), puede conocerse su masa al conocerse el valor de la gravedad. Tampoco se debe confundir **masa** con la cantidad de sustancia, cuya unidad en el Sistema Internacional de Unidades es el mol. Si bien el concepto de masa de un objeto y el peso son nociones precientíficas, es a partir de las reflexi",1692
masa,"ocerse su masa al conocerse el valor de la gravedad. Tampoco se debe confundir masa con la cantidad de sustancia, cuya unidad en el Sistema Internacional de Unidades es el mol. Si bien el concepto de **masa** de un objeto y el peso son nociones precientíficas, es a partir de las reflexiones de Galileo, René Descartes y muy especialmente a partir de Isaac Newton cuando surge la noción moderna de masa. Así,",1692
masa,"to de masa de un objeto y el peso son nociones precientíficas, es a partir de las reflexiones de Galileo, René Descartes y muy especialmente a partir de Isaac Newton cuando surge la noción moderna de **masa**. Así, el concepto de masa nace de la confluencia de dos leyes: la ley de gravitación universal de Newton y la segunda ley de Newton (o 2.º principio). Según la ley de la gravitación universal, la atr",1692
masa,"el peso son nociones precientíficas, es a partir de las reflexiones de Galileo, René Descartes y muy especialmente a partir de Isaac Newton cuando surge la noción moderna de masa. Así, el concepto de **masa** nace de la confluencia de dos leyes: la ley de gravitación universal de Newton y la segunda ley de Newton (o 2.º principio). Según la ley de la gravitación universal, la atracción entre dos cuerpos e",1692
masa,"n universal de Newton y la segunda ley de Newton (o 2.º principio). Según la ley de la gravitación universal, la atracción entre dos cuerpos es proporcional al producto de dos constantes, denominadas **masa** gravitacional —una de cada uno de ellos—, siendo así la masa gravitatoria una propiedad de la materia en virtud de la cual dos cuerpos se atraen; por la 2.ª ley de Newton, la fuerza aplicada sobre un",1692
masa,"ipio). Según la ley de la gravitación universal, la atracción entre dos cuerpos es proporcional al producto de dos constantes, denominadas masa gravitacional —una de cada uno de ellos—, siendo así la **masa** gravitatoria una propiedad de la materia en virtud de la cual dos cuerpos se atraen; por la 2.ª ley de Newton, la fuerza aplicada sobre un cuerpo es directamente proporcional a la aceleración que exp",1692
masa,"al dos cuerpos se atraen; por la 2.ª ley de Newton, la fuerza aplicada sobre un cuerpo es directamente proporcional a la aceleración que experimenta, denominándose a la constante de proporcionalidad: **masa** inercial de un cuerpo. Para Einstein la gravedad es una consecuencia de la geometría del espacio-tiempo: una curvatura de la geometría del espacio-tiempo por efecto de la masa de los cuerpos. Ni para",1692
masa,"te de proporcionalidad: masa inercial de un cuerpo. Para Einstein la gravedad es una consecuencia de la geometría del espacio-tiempo: una curvatura de la geometría del espacio-tiempo por efecto de la **masa** de los cuerpos. Ni para Newton ni para otros físicos anteriores a Einstein, era obvio que la masa inercial y la masa gravitatoria coincidieran. Loránd Eötvös llevó a cabo experimentos muy cuidadosos",1692
masa,"de la geometría del espacio-tiempo: una curvatura de la geometría del espacio-tiempo por efecto de la masa de los cuerpos. Ni para Newton ni para otros físicos anteriores a Einstein, era obvio que la **masa** inercial y la masa gravitatoria coincidieran. Loránd Eötvös llevó a cabo experimentos muy cuidadosos para detectar si existía diferencia entre ambos, pero ambas parecían coincidir con alta precisión",1692
masa,"espacio-tiempo: una curvatura de la geometría del espacio-tiempo por efecto de la masa de los cuerpos. Ni para Newton ni para otros físicos anteriores a Einstein, era obvio que la masa inercial y la **masa** gravitatoria coincidieran. Loránd Eötvös llevó a cabo experimentos muy cuidadosos para detectar si existía diferencia entre ambos, pero ambas parecían coincidir con alta precisión y posiblemente serí",1692
masa,"tidad era accidental. Ya Newton, para quien peso e inercia eran propiedades independientes de la materia, propuso que ambas cualidades son proporcionales a la cantidad de materia, a la cual denominó «**masa**». Sin embargo, para Einstein, la coincidencia de masa inercial y masa gravitacional fue un dato crucial y uno de los puntos de partida para su teoría de la relatividad y, por tanto, para poder compre",1692
masa,"rcia eran propiedades independientes de la materia, propuso que ambas cualidades son proporcionales a la cantidad de materia, a la cual denominó «masa». Sin embargo, para Einstein, la coincidencia de **masa** inercial y masa gravitacional fue un dato crucial y uno de los puntos de partida para su teoría de la relatividad y, por tanto, para poder comprender mejor el comportamiento de la naturaleza. Según E",1692
masa,"dades independientes de la materia, propuso que ambas cualidades son proporcionales a la cantidad de materia, a la cual denominó «masa». Sin embargo, para Einstein, la coincidencia de masa inercial y **masa** gravitacional fue un dato crucial y uno de los puntos de partida para su teoría de la relatividad y, por tanto, para poder comprender mejor el comportamiento de la naturaleza. Según Einstein, esa ide",1692
masa,"ar el principio de equivalencia: «las leyes de la naturaleza deben expresarse de modo que sea imposible distinguir entre un campo gravitatorio uniforme y un sistema referencial acelerado.» Así pues, «**masa** inercial» y «masa gravitatoria» son indistinguibles y, consecuentemente, cabe un único concepto de «masa» como sinónimo de «cantidad de materia», según formuló Newton. Tradicionalmente, se pensó que",1692
masa,"equivalencia: «las leyes de la naturaleza deben expresarse de modo que sea imposible distinguir entre un campo gravitatorio uniforme y un sistema referencial acelerado.» Así pues, «masa inercial» y «**masa** gravitatoria» son indistinguibles y, consecuentemente, cabe un único concepto de «masa» como sinónimo de «cantidad de materia», según formuló Newton. Tradicionalmente, se pensó que la masa medía la c",1692
masa,"istinguir entre un campo gravitatorio uniforme y un sistema referencial acelerado.» Así pues, «masa inercial» y «masa gravitatoria» son indistinguibles y, consecuentemente, cabe un único concepto de «**masa**» como sinónimo de «cantidad de materia», según formuló Newton. Tradicionalmente, se pensó que la masa medía la cantidad de materia. En palabras de : «la masa es la expresión de la cantidad de materia",1692
masa,"ercial» y «masa gravitatoria» son indistinguibles y, consecuentemente, cabe un único concepto de «masa» como sinónimo de «cantidad de materia», según formuló Newton. Tradicionalmente, se pensó que la **masa** medía la cantidad de materia. En palabras de : «la masa es la expresión de la cantidad de materia de un cuerpo, revelada por su peso, o por la cantidad de fuerza necesaria para producir en un cuerpo",1692
