term,pair_translation,response_0shot,response_0shotplus,response_1shot,response_fewshot
carga,"('charge; electric charge', 'load')","1. ...or in which a vacuum had been created and inside which there was an anode (positive electrode) and a cathode (negative electrode). Upon reaching a state of incandescence, the cathode emitted electrons with a negative **charge** that were attracted to the anode; that is, the diode acted as a valve that only allowed current to pass in one direction. The other major step was taken by Lee De Forest when he invented the triode...

2. ...in cracks of structural elements (beams, pavements, panels, walls, etc.). One example: in the installation of gauges along a bridge, where the position of points without a **load** and with loads is controlled to compare the actual behavior of the structure with the designed behavior. Similarly, in pavements, deformations can be controlled through the use of strain gauges...","1. ...or in which a vacuum had been created, containing an anode (positive electrode) and a cathode (negative electrode). Upon reaching the incandescent state, the cathode emitted electrons with a negative **charge** that were attracted to the anode; that is, the diode acted as a valve that only allowed current to pass in one direction. The other major step was taken by Lee De Forest when he invented the triode...

2. ...in cracks of structural elements (beams, pavements, screens, walls, etc.). An example: in the installation of strain gauges along a bridge, where the position of the points without **load** and with loads is monitored, in order to compare the actual behavior of the structure with the designed behavior. Also in pavements, deformations can be monitored using strain gauges...","Certainly! Here are the translations for the provided contexts:

1. ...in which a vacuum had been created and inside which there was an anode (positive electrode) and a cathode (negative electrode). When reaching the incandescent state, the cathode emitted electrons with negative **charge** that were attracted to the anode; that is, the diode acted as a valve that only allowed current to pass in one direction. The other major step was taken by Lee De Forest when he invented the triode...

2. ...in cracks of structural elements (beams, pavements, screens, walls, etc.). An example: in the installation of strain gauges along a bridge, where the position of points without **load** and with loads is controlled, to compare the actual behavior of the structure with the designed one. Also, in pavements, deformations can be monitored by means of strain gauges...","Sure, here are the translations considering the context of each example:

1. **Physics/Electromagnetism context:**
   ...in which a vacuum had been created, and inside which there was an anode (positive electrode) and a cathode (negative electrode). When reaching the incandescent state, the cathode emitted electrons with negative **charge** that were attracted by the anode; in other words, the diode acted as a valve that only allowed current to pass in one direction. The other significant advancement was made by Lee De Forest when he invented the triode...

2. **Technological Sciences/Electrical Technology and Engineering context:**
   ...in cracks of structural elements (beams, pavements, screens, walls, etcetera). An example: in the installation of strain gauges along a bridge, where the position of the points without **load** and with loads is controlled, in order to compare the real behavior of the structure with the designed one. Also, in pavements, deformations can be controlled through strain gauges..."
carga,"('charge; electric charge', 'load')","1. ...which is manifested through forces of attraction and repulsion. The charge originates in the atom, which is composed of charged subatomic particles such as the electron (negative) and the proton (positive). **Charge** can be transferred between bodies through direct contact or by passing through a conductive material, usually metallic. The term static electricity refers to the presence of charge in a body...

2. ...a battery or cell of 1200 mAh and another of 2400 mAh, the second one will last longer (twice as long) because it has more stored electric charge. In an electrical device, batteries with any capacity of **charge** can be used, as this only influences the duration of operation. In some cases, the maximum current intensity that the battery can supply, measured in amperes (A), is of particular importance;...","1. ...which manifests through forces of attraction and repulsion. The charge originates in the atom, which is composed of charged subatomic particles such as the electron (negative) and the proton (positive). The **charge** can be transferred between bodies through direct contact or by passing through a conductive material, typically metallic. The term static electricity refers to the presence of charge on a body...

2. ...a 1200 mAh battery or cell and another of 2400 mAh, the second will last longer (twice as long) because it has more stored electric charge. In an electrical device, batteries with any capacity of **charge** can be used, as this only affects the duration of operation. In some cases, particular importance is given to the maximum current intensity that the battery can supply, measured in amperes (A);...","1. ...which is manifested through forces of attraction and repulsion. The charge originates in the atom, which is composed of charged subatomic particles like the electron (negative) and the proton (positive). The **charge** can be transferred between bodies by direct contact or by passing through a conductive material, generally metallic. The term static electricity refers to the presence of charge on a body...

2. ...battery or cell of 1200 mAh and another of 2400 mAh, the second will last longer (double) because it has more stored electric charge. In an electrical device, batteries with any charge capacity can be installed, as this only affects the duration of operation. In some cases, the maximum current intensity that the battery can supply, measured in amperes (A), is of particular importance;...","Sure! Here are the translations based on the given contexts:

1. ...which manifests through forces of attraction and repulsion. The charge originates in the atom, which is composed of charged subatomic particles such as the electron (negative) and the proton (positive). The **charge** can be transferred between bodies by direct contact or by passing through a conductive material, usually metallic. The term static electricity refers to the presence of charge on a body...

2. ...a 1200mAh battery or cell and another of 2400mAh, the latter will last longer (twice as long) because it has more stored electric charge. In an electrical device, batteries with any charge capacity can be used, as this only affects the duration of operation. In some cases, special importance is given to the maximum current intensity that the battery can supply, measured in amperes (A);..."
carga,"('charge; electric charge', 'load')","1. ...incorporate the effect of delay, since disturbances in the electric field cannot propagate faster than the speed of light. If it is considered that the charges are outside of this field, the **charge** does not have energy, and the electric potential is equivalent to the work necessary to bring the charge from outside the field to the considered point. The unit in the International System is the volt...

2. ...fully discharge the battery before charging it; it is enough for all charges to be complete. There are chargers on the market that perform an ""equalization"" on the batteries; they carry out a very slow **charge** to charge the battery to its maximum real capacity. Among the batteries affected by the memory effect are nickel-cadmium (NiCd) batteries and, to a lesser extent, the batte...","1. ...incorporates the retardation effect, as disturbances in the electric field cannot propagate faster than the speed of light. If it is considered that the charges are outside this field, the **charge** does not possess energy, and the electric potential equals the work necessary to bring the charge from outside the field to the point considered. The International System unit is the volt...

2. ...fully discharge the battery before performing a charge; it is sufficient for all charges to be complete. There are chargers on the market that perform an ""equalization"" on the batteries; they perform a very slow **charge**, to charge the battery to its maximum real capacity. Among the batteries affected by the memory effect are nickel-cadmium (NiCd) batteries and, to a lesser extent, the batte...","1. ...incorporate the retardation effect, as disturbances in the electric field cannot propagate faster than the speed of light. If it is considered that the charges are outside of this field, the **charge** has no energy and the electric potential is equivalent to the work necessary to bring the charge from outside the field to the considered point. The unit in the International System is the volt...

2. ...discharge the battery completely before performing a charge; it is enough for all charges to be complete. There are chargers on the market that perform an ""equalization"" on the batteries; they do a very slow **charge** to charge the battery to its maximum real capacity. Among the batteries affected by the memory effect are the nickel-cadmium (NiCd) battery and, to a lesser extent, the battery...","Here is the translation of the new examples:

1. ...incorporate the effect of delay, as disturbances in the electric field cannot propagate faster than the speed of light. If it is considered that the charges are outside of this field, the **charge** does not have energy, and the electric potential is equivalent to the work necessary to bring the charge from outside the field to the considered point. The unit in the International System is the volt...

2. ...fully discharge the battery before charging it; it is enough for all **loads** to be complete. There are chargers available on the market that perform an ""equalization"" on the batteries; they perform a very slow **charge** to charge the battery to its maximum real capacity. Among the batteries affected by the memory effect are nickel-cadmium (NiCd) batteries and, to a lesser extent, nickel-metal hydride..."
carga,"('charge; electric charge', 'load')","Here are the translated contexts into English:

1. ...that formula_60 on that site, and by removing the subscript B, you get: This equation clearly shows that the equipotential surfaces for an isolated point charge are spheres concentric to the point **charge**. The potential at a point P due to two charges is the sum of the potentials due to each individual charge at that point. formula_61 Being formula_62 and formula_63 the distances between the...

2. ...store energy quickly makes them particularly suitable for regenerative braking applications. Batteries, on the other hand, struggle with this task due to their slow **charge** rate. Due to their small size and weight, EDLCs are being adapted to store electricity in electric vehicles. A high-capacity capacitor has great performance (98% of the charge is de...","1. ...which is formula_60 at that site, and by removing subscript B, we obtain: This equation clearly shows that the equipotential surfaces for an isolated point charge are spheres concentric to the point **charge**. The potential at a point P due to two charges is the sum of the potentials due to each individual charge at that point. formula_61 with formula_62 and formula_63 being the distances between the...

2. ...store energy rapidly makes them particularly suitable for regenerative braking applications. Batteries, on the other hand, struggle with this task due to their slow **charge** rate. Due to their small size and weight, EDLCs are being adapted to store electricity in electric vehicles. A high-capacity capacitor has a high efficiency (98% of the charge is de...","1. ...removing subscript B, we obtain: This equation clearly shows that the equipotential surfaces for an isolated point charge are spheres concentric to the point charge. The potential at a point P due to two charges is the sum of the potentials due to each individual charge at that point. formula_61 Where formula_62 and formula_63 are the distances between the...

2. ...their ability to rapidly deliver energy makes them particularly suitable for regenerative braking applications. Batteries, on the other hand, struggle with this task due to their slow charging speed. Because of their reduced size and weight, EDLCs are being adapted to store electricity in electric vehicles. A high-capacity capacitor has great performance (98% of the charge is de...","Sure, here are the translations for the new examples:

1. ...which formula_60 at that site and removing the subscript B, we obtain: This equation clearly shows that the equipotential surfaces for an isolated point **charge** are spheres concentric to the point charge. The potential at a point P due to two charges is the sum of the potentials due to each individual charge at that point. formula_61, with formula_62 and formula_63 being the distances between the...

2. ...charge energy quickly makes them particularly suitable for regenerative braking applications. Batteries, on the other hand, struggle with this task due to their slow **charging** rate. Due to their small size and weight, EDLCs are being adapted to store electricity in electric vehicles. A high-capacity capacitor has a great performance (98% of the **charge** is de..."
carga,"('charge; electric charge', 'load')","1. ...is the flow of electrons from the negative pole to the positive pole, beginning this progression at the positive pole. At the time when the first experiments with electricity were conducted, only **electric** charge generated by friction (static electricity) or by induction was available. A constant movement of charge was achieved (for the first time, in 1800) when the Italian physicist Alessandro Volta invented...

2. ...amount of water released in the reaction. Since concentrated sulfuric acid has a higher density than diluted sulfuric acid, the density of the acid can serve as an indicator for the state of **charge** of the device. However, this process cannot be repeated indefinitely because, when the lead sulfate forms very large crystals, they no longer respond well to the indicated processes, which...","1. ...a is the flow of electrons from the negative to the positive pole, with this progression starting at the positive pole. In the early experiments with electricity, only electric **charge** generated by friction (static electricity) or by induction was available. A constant movement of charge was achieved for the first time in 1800 when the Italian physicist Alessandro Volta inven...

2. ...amount of water released in the reaction. Since concentrated sulfuric acid has a higher density than diluted sulfuric acid, the density of the acid can serve as an indicator of the device's state of **charge**. However, this process cannot be repeated indefinitely because when lead sulfate forms very large crystals, they no longer respond well to the indicated processes, which...","1. ...is the flow of electrons from the negative pole to the positive pole, beginning this progression at the positive pole. In the early days of electricity experiments, only electric **charge** generated by friction (static electricity) or by induction was available. A constant movement of charge was achieved for the first time in 1800 when the Italian physicist Alessandro Volta invented...

2. ...amount of water released in the reaction. Since concentrated sulfuric acid has a higher density than diluted sulfuric acid, the density of the acid can serve as an indicator of the device's state of **charge**. However, this process cannot be repeated indefinitely because, when lead sulfate forms very large crystals, they no longer respond well to the indicated processes, which...","Here are the translations of the new examples, considering the context of the term ""carga"":

1. ...is the movement of electrons from the negative pole to the positive pole, beginning this progression at the positive pole. When the first experiments with electricity were conducted, only **electric charge** generated by friction (static electricity) or by induction was available. A constant flow of charge was achieved (for the first time, in 1800) when the Italian physicist Alessandro Volta invented...

2. ...amount of water released in the reaction. Since concentrated sulfuric acid has a higher density than diluted sulfuric acid, the density of the acid can serve as an indicator of the **charge state** of the device. However, this process cannot be repeated indefinitely because, when lead sulfate forms very large crystals, they no longer respond well to the indicated processes, which..."
carga,"('charge; electric charge', 'load')","1. ...through it. Free electrons, although they exist in the material, cannot be said to belong to any specific atom. An electric current exists in a place when a net **charge** is transported from that place to another within that region. Suppose the charge moves through a wire. If the charge ""q"" is transported through a given cross-section of the wire,...

2. ...overload capacity of up to 500% without generating harmonic content, although it does not generate harmonic noise, it does not eliminate it either. Its lifespan exceeds 25 years of continuous operation at full **load** due to its design and robustness. This is an old type of regulator used in 1920 that uses the principle of a coil in a fixed position and a secondary coil that can be rotated on an axis parallel to...","Certainly! Here are the translations of the given contexts into English:

1. ...through it. The free electrons, although they exist in the material, cannot be said to belong to any specific atom. An electric current exists in a place when a net **charge** is transported from that place to another within the region. Let's suppose that the charge moves through a wire. If the charge ""q"" is transported across a given cross-section of the wire,...

2. ...an overload capacity of up to 500% without generating harmonic content; however, although it does not generate harmonic noise, it does not eliminate it either. Its lifespan is over 25 years in continuous operation at full **load** due to its design and robustness. This is an old type of regulator used in the 1920s that employs the principle of a loop in a fixed position and a secondary loop that can be rotated on an axis parallel to...","1. ...exists in the material, it cannot be said to belong to any specific atom. An electric current exists in a place when a net **charge** is transported from that place to another in that region. Suppose the charge moves through a wire. If the charge ""q"" is transported through a given cross-section of the wire,...

2. ...overload capacity of up to 500% without generating harmonic content; however, although it does not generate harmonic noise, it does not eliminate it either. Its lifespan exceeds 25 years of continuous operation at full **load** due to its design and robustness. This is an old type of regulator used in 1920 that employs the principle of a loop in a fixed position and a secondary loop that can be rotated on an axis parallel to...","Certainly! Here are the translations for the new examples based on the specified contexts:

1. **Physics Context (Electromagnetism):**
   - ...city through it. The free electrons, although present in the material, cannot be said to belong to any specific atom. An electric current exists in a place when a net **charge** is transported from that place to another in that region. Suppose the charge moves through a wire. If the charge ""q"" is transported through a given cross-section of the wire,...

2. **Technological Sciences Context (Electrical Technology and Engineering):**
   - ...with an overload capacity of up to 500% without generating harmonic content, although it does not eliminate harmonic noise either. Its lifespan exceeds 25 years in continuous operation at full **load** due to its design and robustness. This is an old type of regulator used in the 1920s that utilizes the principle of a loop in a fixed position and a secondary loop that can be rotated on an axis parallel to..."
carga,"('charge; electric charge', 'load')","1. ...drift of electrons. For example, in alternating current lines, electromagnetic energy waves propagate through the space between the wires, moving from a source to a distant **load**, even though the electrons in the wires only move back and forth over a tiny distance. The relationship between the speed of the electromagnetic wave and the speed of light in the is...

2. ...remote manner. Utility companies in the United States have been reviewing the use of technology to turn appliances on and off, as well as to potentially turn off the **load** of electric cars during periods of high load on the power grid. These devices under investigation and testing would have wireless capability to monitor electrical usage in a...","1. ...drift of electrons. For example, in alternating current lines, electromagnetic energy waves propagate through the space between the wires, moving from a source to a distant **load**, even though the electrons in the wires only move back and forth over a tiny distance. The relationship between the speed of the electromagnetic wave and the speed of light in the is...

2. ...remote manner. Utility companies in the United States have been reviewing the use of technology to turn appliances on and off, as well as potentially shutting off the **charge** of electric vehicles during periods of high electrical grid load. These devices under investigation and testing would have wireless capability to monitor electrical usage in a...","1. ...erived from electrons. For example, in alternating current lines, electromagnetic energy waves propagate through the space between the wires, moving from a source to a distant **load**, even though the electrons in the wires only move back and forth over a minuscule distance. The relationship between the speed of the electromagnetic wave and the speed of light in the is...

2. ...remotely. Utility companies in the United States have been exploring the use of technology to turn appliances on and off, as well as potentially shutting down the **load** of electric cars during periods of high grid demand. These devices under investigation and testing would have wireless capability to monitor electrical usage in a...","Here are the translations for the new examples:

1. ...derives from the electrons. For instance, in alternating current lines, electromagnetic energy waves propagate through the space between the wires, moving from a source to a distant **load**, even though the electrons in the wires only move back and forth over a minuscule distance. The relationship between the speed of the electromagnetic wave and the speed of light in the sp...

2. ...remotely. Utility companies in the United States have been exploring the use of technology to turn appliances on and off, as well as potentially shutting off the **load** of electric cars during periods of high load on the electrical grid. These devices under investigation and testing would have wireless capability to monitor electrical usage in a..."
eje,"('axis', 'shaft')","1. ...oscillation of the signal within a specific time interval, counted by a reference quartz clock. Periodic processes that are not electrical in nature (such as the rotation of the **axis**, mechanical vibration, or sound waves) can be converted into a periodic electrical signal using a measuring transducer and thus fed into the input of the frequency meter. E...

2. ...the others, rather than being cumulative. Each actuator must still move within its own degree of freedom, as for a serial robot; however, in the parallel robot, the flexibility outside the **axis** of a joint is also limited by the effect of the other chains. It is this closed-loop rigidity that makes the global parallel manipulator rigid in relation to its components,...","1. ...oscillation of the signal within a specific time interval, counted by a reference quartz clock. Periodic processes that are not electrical in nature (such as shaft rotation, mechanical vibration, or sound waves) can be converted into a periodic electrical signal using a measurement transducer, and in this way, they are fed to the input of the frequency meter. E...

2. ...the others, rather than being cumulative. Each actuator must still move within its own degree of freedom, as for a serial robot; however, in the parallel robot, the flexibility outside the axis of a joint is also limited by the effect of the other chains. It is this closed-loop rigidity that makes the overall parallel manipulator rigid in relation to its components,...","1. ...the oscillation of the signal within a specific time interval, counted by a reference quartz clock. Periodic processes that are not of an electrical nature (such as shaft rotation, mechanical vibration, or sound waves) can be converted into a periodic electrical signal using a measurement transducer, and in this way, they are fed into the frequency meter input. E...

2. ...the others, instead of being cumulative. Each actuator still needs to move within its own degree of freedom, as for a serial robot; however, in the parallel robot, the flexibility outside the axis of a joint is also limited by the effect of the other chains. It is this closed-loop rigidity that makes the overall parallel manipulator rigid in relation to its components,...","Certainly! Based on the context provided, here are the translations for the new examples:

1. ...oscillation of the signal within a specific time interval, counted by a reference quartz clock. Periodic processes that are not electrical in nature (such as the rotation of the **shaft**, mechanical vibration, or sound waves) can be converted into a periodic electrical signal using a measuring transducer, thereby feeding the input of the frequency meter. E...
   
2. ...the others, instead of being accumulative. Each actuator still needs to move within its own degree of freedom, similar to a serial robot; however, in the parallel robot, the flexibility outside the **axis** of a joint is also limited by the effect of the other chains. It is this closed-loop stiffness that makes the global parallel manipulator rigid in relation to its components,...

In these examples, ""eje"" has been translated as ""shaft"" in the context of mechanical rotation and as ""axis"" when referring to the axis of a joint in robotics."
eje,"('axis', 'shaft')","Certainly! Here are the translations of the given contexts into English:

1. ...it is recognized that the coordinate transformations between inertial reference systems are given by the Lorentz transformation tensor Λ. For the special case of motion along the **x-axis**, it is simply the matrix of a boost (like a rotation) between the ""x"" and ""t"" coordinates. Where μ' indicates the row and ν the column. Also, β and γ are defined as: </math> More generally...

2. ...rectify the current. The current thus produced is alternating and not direct, yet traditionally, they have been called dynamos. In traditional or bottle dynamos, the end of the dynamo's **axis** carries a head that can be pressed against the tire of one of the wheels at will, so that when the wheel turns, the dynamo turns as well. The system is quite rudimentary and produces a relatively low...","1. ...it is recognized that the coordinate transformations between inertial reference systems are given by the Lorentz transformation tensor Λ. For the special case of motion along the x **axis**, we have: which is simply the matrix of a boost (like a rotation) between the ""x"" and ""t"" coordinates. Where μ' indicates the row and ν the column. Also, β and γ are defined as: </math> More generally...

2. ...rectify the current. The current thus produced is alternating and not direct; nevertheless, traditionally, they have been called dynamos. In traditional or bottle dynamos, the end of the dynamo's **shaft** carries a head that can be pressed against the tire of one of the wheels, so that when the wheel turns, the dynamo turns as well. The system is quite rudimentary and produces an appr...","1. ...it is recognized that the coordinate transformations between inertial reference systems are given by the Lorentz transformation tensor Λ. For the special case of motion along the **axis** x, we have: which is simply the matrix of a boost (like a rotation) between the ""x"" and ""t"" coordinates. Where μ' indicates the row and ν the column. Also, β and γ are defined as: </math> More generally...

2. ...rectify the current. The current thus produced is alternating and not direct, yet traditionally, they have been called dynamos. In traditional, or bottle, dynamos, the end of the dynamo's **shaft** carries a head that can be pressed against the tire of one of the wheels, so that when the wheel turns, the dynamo turns as well. The system is quite rudimentary and produces a noticeable...","Here are the translations of the given contexts:

1. ...it is recognized that the coordinate transformations between inertial reference systems are given by the Lorentz transformation tensor Λ. For the special case of motion along the **axis** x, we have: which is simply the matrix of a boost (like a rotation) between the ""x"" and ""t"" coordinates. Where μ' indicates the row and ν the column. Also, β and γ are defined as: </math> More generally...
   
2. ...rectify the current. The current thus produced is alternating and not direct, despite traditionally being called dynamos. In traditional or bottle dynamos, the end of the dynamo's **shaft** carries a head that can be pressed against the tire of one of the wheels, so that when the wheel turns, the dynamo also turns. The system is quite rudimentary and produces a considerable amount of friction..."
eje,"('axis', 'shaft')","1. ...the incidents. Curved mirrors can be modeled using ray tracing and applying the law of reflection at each point on the surface. In parabolic mirrors, the rays parallel to the **axis** incident on the mirror produce reflected rays that converge at a common focus. Other curved surfaces can also focus light, but with aberrations due to the divergent shape that causes...

2. ...the conductor is usually a bit narrower than that of the recorder. Professional tape recorders have three motors: The speed motor is also called the capstan, because it is located inside a **shaft** (capstan) that pulls the tape at a speed preselected by the user. The tape speeds used by professional tape recorders are 3¾, 7½, 15, and 30 inches/s. The speed...","1. ...the incidents. Curved mirrors can be modeled using ray tracing and applying the law of reflection at each point on the surface. In parabolic mirrors, rays parallel to the **axis** that are incident on the mirror produce reflected rays that converge at a common focus. Other curved surfaces can also focus light, but with aberrations due to the divergent shape that causes...

2. ...the reader is usually a bit narrower than that of the recorder. Professional tape recorders have three motors: The speed motor is also called capstan because it is located inside a **shaft** (capstan) that drives the tape at a speed preselected by the user. The tape speeds used by professional tape recorders are 3¾, 7½, 15, and 30 inches/s. The speed...","Here are the translations of the given contexts:

1. ...incident rays. Curved mirrors can be modeled using ray tracing and by applying the law of reflection at each point on the surface. In parabolic mirrors, rays parallel to the **axis** incident on the mirror produce reflected rays that converge at a common focus. Other curved surfaces can also focus light, but with aberrations due to the divergent shape that causes...

2. ...usually a bit narrower than that of the recorder. Professional tape recorders have three motors: The speed motor is also called a capstan, because it is located within a **shaft** (capstan) that pulls the tape at a speed preselected by the user. The pulling speeds used by professional tape recorders are 3¾, 7½, 15, and 30 inches/s. The speed...","Here are the translations of the new examples with consideration for the context:

1. ...incidents. Curved mirrors can be modeled using ray tracing and applying the law of reflection at each point on the surface. In parabolic mirrors, rays parallel to the **axis** incident on the mirror produce reflected rays that converge at a common focus. Other curved surfaces can also focus light, but with aberrations due to the divergent shape that causes...

2. ...the conductor is usually a bit narrower than that of the recorder. Professional tape recorders have three motors: The speed motor is also called a capstan, because it is situated within a **shaft** (capstan) that pulls the tape at a speed preselected by the user. The pull speeds used by professional tape recorders are 3¾, 7½, 15, and 30 inches/s. The speed..."
eje,"('axis', 'shaft')","1. ...electric is a Lissajous figure that describes the ""state of polarization."" The previous figures show some examples of the evolution of the electric field vector (blue), over time (the **vertical** axis), at a particular point in space, along with its ""x"" and ""y"" components (red/left and green/right), and the path traced by the vector in the plane (violet): the same evolution occurs...

2. ...left or right) with a spring that gets compressed. When the rod is released, the other end, which is a hammer, strikes a gong (concentric in the casing) that sounds (chime). Additionally, the **shaft** has one or two sprockets with drive chains that extend through any of the openings in the horizontal cylinder to the sprocket of another telegraph, thus transmitting the speed indication...","1. ...electric is a Lissajous figure that describes the ""state of polarization."" The previous figures show some examples of the evolution of the electric field vector (blue) over time (the vertical **axis**) at a particular point in space, along with its ""x"" and ""y"" components (red/left and green/right), and the path traced by the vector in the plane (purple): the same evolution occurs...

2. ...to the left or right) that has a spring that compresses. When the rod is released, the other end, which is a hammer, strikes a gong (concentric in the casing) that sounds (a chime). Additionally, the **shaft** has one or two sprockets with transmission chains that exit through any of the openings of the horizontal cylinder toward the sprocket of another telegraph, thus transmitting the speed indication...","1. ...electric field is a Lissajous figure that describes the ""state of polarization."" The previous figures show some examples of the evolution of the electric field vector (blue), with time (the vertical **axis**), at a particular point in space, along with its ""x"" and ""y"" components (red/left and green/right), and the path traced by the vector in the plane (violet): the same evolution occurs...

2. ...left or right) which has a spring that compresses. When the rod is released, the other end, which is a hammer, strikes a gong (concentric in the housing) that sounds (a chime). Additionally, the **shaft** has one or two sprockets with drive chains that exit through either of the openings of the horizontal cylinder towards the sprocket of another telegraph, thereby transmitting the speed indication...","Certainly! Based on the examples you provided, here is the translation for each context:

1. **Physics Context** (where ""eje"" translates as ""axis""):
   - ...electric is a Lissajous figure that describes the ""state of polarization."" The previous figures show some examples of the evolution of the electric field vector (blue), with time (the vertical **axis**), at a particular point in space, along with its ""x"" and ""y"" components (red/left and green/right), and the path traced by the vector on the plane (violet): the same evolution occurs...

2. **Technological Sciences Context** (where ""eje"" translates as ""shaft""):
   - ...left or right) which has a spring that compresses. When the rod is released, the other end, which is a hammer, strikes a gong (concentric in the casing) that sounds (chime). Additionally, the **shaft** has one or two sprockets with drive chains that exit through any of the openings in the horizontal cylinder towards the sprocket of another telegraph, thus transmitting the speed indication..."
eje,"('axis', 'shaft')","1. ...the emitted photon, by conservation of energy and considering Planck's postulates, is: Where K and K' are the energy of the electron before and after the collision, respectively. The intersection with the x-axis of the continuous spectrum graph is the minimum wavelength that an electron reaches when accelerated to a given voltage. This can be explained from the perspective that the electr...

2. ...called an incremental encoder) is used when absolute encoding methods are too cumbersome (due to the size of the modeled disk). This method also uses a disk attached to the axis, but this disk is much smaller and marked with a large number of lines radiating out like the spokes of a wheel. The optical switch, similar to a photodiode, generates an electric pulse...","Here are the translated contexts:

1. ...the emitted photon, by conservation of energy and considering Planck's postulates, is: Where K and K' are the energy of the electron before and after the collision, respectively. The intersection with the x-**axis** of the continuous spectrum graph is the minimum wavelength that an electron reaches when accelerated at a given voltage. This can be explained from the perspective that the electr...

2. ...called an incremental encoder) is used when absolute encoding methods are too cumbersome (due to the size of the modeled disk). This method also uses a disk attached to the **shaft**, but this disk is much smaller and marked with a large number of lines radiating from the center, similar to the spokes of a wheel. The optical switch, similar to a photodiode, generates an electrical pulse...","Sure, here are the translations for the given contexts:

1. ...the emitted photon, by conservation of energy and taking Planck's postulates into account is: Where K and K' are the energy of the electron before and after the collision, respectively. The intercept with the x-axis of the continuous spectrum graph is the minimum wavelength that an electron reaches when accelerated to a determined voltage. This can be explained from the perspective that electr...

2. ...called incremental encoder) is used when absolute encoding methods are too cumbersome (due to the size of the modeled disk). This method also uses a disk attached to the shaft, but this disk is much smaller and marked with a large number of radial lines like the spokes of a wheel. The optical switch, similar to a photodiode, generates an electrical pulse...","Here are the translations for the new examples:

1. ...the emitted photon, by conservation of energy and taking Planck's postulates into account is: Where K and K’ are the energy of the electron before and after the collision, respectively. The intersection with the x-**axis** of the continuous spectrum graph is the minimum wavelength that an electron reaches when accelerated at a given voltage. This can be explained from the perspective that the electrons...

2. ...called an incremental encoder) is used when absolute encoding methods are too cumbersome (due to the size of the modeled disk). This method also uses a disk attached to the **shaft**, but this disk is much smaller and marked with a large number of radial lines like the spokes of a wheel. The optical switch, similar to a photodiode, generates an electrical pulse..."
eje,"('axis', 'shaft')","1. ...it consists of a normally rectangular coil, through which the current to be measured flows. This coil is suspended within the magnetic field associated with a permanent magnet, along its vertical **axis**, so that the angle of rotation of the coil is proportional to the current passing through it. The vast majority of needle indicator instruments used in analog instruments...

2. ...less power, with 7200 volts and used for self-defense. It has a metal end composed of two electrodes connected to a battery included in the device. The other end of the **shaft** consists of a handle and a switch. In some cases, this device is camouflaged in umbrellas, mobile phones, flashlights, and even pens. They sometimes have an option for a voltaic arc...","1. ...it consists of a normally rectangular coil, through which the current to be measured flows. This coil is suspended within the magnetic field associated with a permanent magnet, along its vertical **axis**, in such a way that the angle of rotation of the coil is proportional to the current passing through it. The vast majority of needle indicator instruments used in analog devices...

2. ...less power, with 7200 volts and used for personal defense. It has a metal end composed of two electrodes connected to a battery included in the device. The other end of the **shaft** is made up of a handle and a switch. In some cases, this device is camouflaged in umbrellas, mobile phones, flashlights, and even pens. They sometimes have an option for a voltaic arc...","1. ...consists of a normally rectangular coil through which the current to be measured flows. This coil is suspended within the magnetic field associated with a permanent magnet, according to its vertical **axis**, in such a way that the angle of rotation of the coil is proportional to the current passing through it. The vast majority of needle indicator instruments used in analog instruments...

2. ...less power, with 7200 volts and used for self-defense. It has a metal end composed of two electrodes connected to a battery included in the device. At the other end of the **shaft** there is a handle and a switch. In some cases, this device is disguised as umbrellas, mobile phones, flashlights, and even pens. They sometimes have an option for a voltaic arc v...","Here are the translations for the new examples:

1. ...this consists of a normally rectangular coil through which the current to be measured flows. This coil is suspended within the magnetic field associated with a permanent magnet, along its vertical **axis**, such that the angle of rotation of the coil is proportional to the current passing through it. The vast majority of needle indicator instruments used in analog instruments...

2. ...less power, with 7200 volts and used for personal defense. It has a metal end composed of two electrodes connected to a battery included in the device. The other end of the **shaft** consists of a handle and a switch. In some cases, this device is disguised as umbrellas, mobile phones, flashlights, and even pens. They sometimes have an option for a voltaic arc v..."
