term,pair_translation,response_0shot,response_0shotplus,response_1shot,response_fewshot
elikagai,"('alimento', 'nutriente')","Claro, aquí tienes los contextos traducidos al español:

1. Tipo de alimento. Azúcar líquido. Azúcares sólidos no viscosos. Azúcares sólidos viscosos.
2. Para ello, el agua deberá enriquecerse en los alimentos. Se podría pensar que tener una gran cantidad de alimentos es beneficioso para los animales y plantas de allí, pero eso conlleva un problema.","1. Tipo de alimento. Azúcar líquido. Azúcares sólidos no viscosos. Azúcares sólidos viscosos.
2. Para ello, el agua deberá enriquecerse con nutrientes. Se puede pensar que tener una gran cantidad de nutrientes es beneficioso para los animales y plantas de allí, pero eso conlleva un problema.","Claro, aquí tienes las traducciones de los contextos proporcionados:

1. Tipo de alimento. Azúcar líquido. Azúcares sólidos no viscosos. Azúcares sólidos viscosos.
   
2. Para ello, el agua deberá enriquecerse con nutrientes. Se podría pensar que tener una gran cantidad de nutrientes es beneficioso para los animales y plantas allí, pero eso conlleva un problema.","En el contexto de Ciencias Médicas > Tecnología Farmacéutica, donde elikagai se traduce como alimento:
1. Tipo de alimento. Azúcar líquido. Azúcares sólidos no viscosos. Azúcares sólidos viscosos.
2. Para ello, se deberá enriquecer el agua con alimentos. Se podría pensar que tener una gran cantidad de alimentos es beneficioso para los animales y plantas de allí, pero eso conlleva un problema.

En el contexto de Ciencias Tecnológicas > Tecnología y ingeniería ambiental, donde elikagai se traduce como nutriente:
1. Tipo de nutriente. Azúcar líquido. Azúcares sólidos no viscosos. Azúcares sólidos viscosos.
2. Para ello, se deberá enriquecer el agua con nutrientes. Se podría pensar que tener una gran cantidad de nutrientes es beneficioso para los animales y plantas de allí, pero eso conlleva un problema."
elikagai,"('alimento', 'nutriente')","Claro, aquí tienes los contextos traducidos al español:

1. ...y los carbohidratos (son el 40-50% de las calorías, principalmente glucosa). También se debe tener en cuenta la relación y el equilibrio de estos alimentos.

2. Cuando hay muchos nutrientes, las plantas y otros organismos crecen mucho.","Claro, aquí tienes las traducciones al español teniendo en cuenta los contextos específicos:

1. ...y los carbohidratos (son el 40-50% de las calorías, principalmente glucosa). También se debe tener en cuenta la relación y el equilibrio de estos nutrientes.

2. Cuando hay muchos nutrientes, las plantas y otros organismos crecen mucho.","1. ...y los carbohidratos (constituyen el 40-50% de las calorías, principalmente glucosa). También se debe tener en cuenta la relación y el equilibrio de estos nutrientes.

2. Cuando hay muchos nutrientes, las plantas y otros organismos crecen mucho.","Claro, aquí tienes la traducción de los contextos al español teniendo en cuenta los ejemplos:

1. ...y los carbohidratos (representan el 40-50% de las calorías, principalmente glucosa). También se debe considerar la relación y el equilibrio de estos alimentos.
2. Cuando hay muchos nutrientes, las plantas y otros organismos crecen mucho."
elikagai,"('alimento', 'nutriente')","Claro, aquí tienes las traducciones al español:

1. - Ácido fólico: se encuentra en la mayoría de los **alimentos**, especialmente en las verduras.
2. La eutrofización es un problema. Para ello, el agua deberá enriquecerse con nutrientes.","1. - Ácido fólico: se encuentra en la mayoría de los **nutrientes**, especialmente en las verduras.
2. El fuego es la eutrofización. Para ello, el agua deberá ser enriquecida con **nutrientes**.","Claro, aquí tienes las traducciones considerando el contexto:

1. - Ácido fólico: se encuentra en la mayoría de los **alimentos**, especialmente en las verduras.
2. La eutrofización es un proceso. Para ello, el agua debe enriquecerse con **nutrientes**.","Claro, aquí tienes las traducciones teniendo en cuenta los contextos y ejemplos proporcionados:

1. - Ácido fólico: se encuentra en la mayoría de los **nutrientes**, especialmente en las verduras.
2. Una causa de la eutrofización es el fuego. Por ello, el agua deberá ser enriquecida con **nutrientes**."
elikagai,"('alimento', 'nutriente')","Claro, aquí tienes las traducciones al español:

1. Además, debe saber que puede continuar llevando una vida normal y debe aprender a evitar riesgos (practicar deportes de contacto, consumir ciertos alimentos...).

2. (10.13) La relación F/M (relación alimento/microorganismo) es el parámetro más importante para diseñar y trabajar con sistemas de lodos activados.","1. Además, debe saber que puede continuar llevando una vida normal y debe aprender a evitar riesgos (practicar deportes de contacto directo, consumir ciertos alimentos…).

2. (10.13) La relación F/M (relación nutriente/microorganismo) es el parámetro más importante para diseñar y trabajar con sistemas de lodos activados.","Claro, aquí tienes las traducciones al español teniendo en cuenta el contexto apropiado para ""elikagai"":

1. Además, debe saber que puede continuar llevando una vida normal y debe aprender a evitar riesgos (practicar deportes de contacto directo, comer ciertos alimentos...).

2. (10.13) La relación F/M (relación nutriente/microorganismo) es el parámetro más importante para diseñar y operar sistemas de lodos activados.","Claro, aquí tienes la traducción de los contextos solicitados al español:

1. Además, debe saber que puede continuar llevando una vida normal y que debe aprender a evitar los riesgos (practicar deportes de contacto directo, consumir ciertos alimentos…).
2. (10.13) La relación F/M (relación nutriente/microorganismo) es el parámetro más importante para diseñar y trabajar con sistemas de lodos activados."
eragile,"('inductor', 'actuador')","1. DEFINICIÓN DE INFECCIÓN: Una infección es la colonización que un **agente** contagioso externo provoca en un organismo huésped. Los agentes contagiosos:

2. Las ventajas de estos sistemas son las siguientes: El líquido y la biomasa se separan fácilmente. Tienen una mayor resistencia frente a agentes tóxicos y a inhibidores de microorganismos...","1. DEFINICIÓN DE INFECCIÓN: Una infección es la colonización de un organismo hospedador por un **inductor** contagioso externo. Inductores contagiosos:

2. Las ventajas de estos sistemas son las siguientes: El líquido y la biomasa se separan fácilmente. Tienen una mayor resistencia al **actuador** tóxico y al inhibidor de microorganismos...","Claro, aquí tienes la traducción de los contextos al español:

1. INFECCIÓN DEFINICIÓN: Una infección es la colonización generada en un organismo huésped por un inductor contagioso externo. Inductores contagiosos:
   
2. Las ventajas de estos sistemas son las siguientes: El líquido y la biomasa se separan fácilmente. Tienen mayor resistencia al actuador tóxico y al inhibidor de microorganismos...","En el contexto de Ciencias Médicas > Tecnología Farmacéutica, donde ""eragile"" se traduce como inductor:

1. INFECCIÓN DEFINICIÓN La infección es la colonización que un inductor contagioso externo produce en un organismo huésped. Inductores contagiosos:
2. Las ventajas de estos sistemas son las siguientes: El líquido y la biomasa se separan fácilmente. Tienen una mayor resistencia a los inductores tóxicos y a los inhibidores de microorganismos...

En el contexto de Ciencias Tecnológicas > Tecnología y ingeniería ambiental, donde ""eragile"" se traduce como actuador:

1. INFECCIÓN DEFINICIÓN La infección es la colonización que un actuador contagioso externo produce en un organismo huésped. Actuadores contagiosos:
2. Las ventajas de estos sistemas son las siguientes: El líquido y la biomasa se separan fácilmente. Tienen una mayor resistencia a los actuadores tóxicos y a los inhibidores de microorganismos..."
eragile,"('inductor', 'actuador')","Claro, aquí tienes las traducciones de los contextos al español:

1. Agentes específicos. Agentes del entorno. Función. Interacción: MALOCLUSIÓN Y HÁBITOS. AGENTES ESPECÍFICOS ALTERACIONES DEL DESARROLLO EMBRIONARIO o DENTAL. MALOCLUSIÓN Y HÁBITOS.

2. Se deben utilizar dosis bajas y no se deben generar subproductos perjudiciales. Existen dos tipos de agentes desinfectantes: i) Desinfectantes químicos: cloro (y sus compuestos) y ozono ii) Desinfectantes físicos:...","1. Inductores específicos. Actuadores ambientales. Función. Interacción: MALOCLUSIÓN Y HÁBITOS. INDUCTORES ESPECÍFICOS TRASTORNOS DEL DESARROLLO DEL EMBRIÓN o DENTAL. MALOCLUSIÓN Y HÁBITOS.

2. Se deben utilizar dosis bajas y no deben generarse subproductos dañinos. Existen dos tipos de actuadores desinfectantes: i) Desinfectantes químicos: cloro (y sus compuestos) y ozono ii) Desinfectantes físicos:...","1. Inductores específicos. Inductores ambientales. Función. Interacción: MALOCLUSIÓN Y HÁBITOS. INDUCTORES ESPECÍFICOS DE TRASTORNOS EN EL DESARROLLO EMBRIONARIO O DENTAL. MALOCLUSIÓN Y HÁBITOS.

2. Deben utilizarse dosis bajas y no deben generarse subproductos perjudiciales. Existen dos tipos de actuadores desinfectantes: i) Desinfectantes químicos: cloro (y sus compuestos) y ozono ii) Desinfectantes físicos:...","Por supuesto, aquí tienes las traducciones teniendo en cuenta los ejemplos proporcionados:

1. Inductores específicos. Inductores ambientales. Función. Interacción: MALOCLUSIÓN Y HÁBITOS. INDUCTORES ESPECÍFICOS TRASTORNOS DEL DESARROLLO EMBRIONARIO o DENTAL. MALOCLUSIÓN Y HÁBITOS.

2. Se deben utilizar dosis bajas y no deben generarse subproductos nocivos. Hay dos tipos de actuadores desinfectantes: i) Desinfectantes químicos: cloro (y sus compuestos) y ozono ii) Desinfectantes físicos:..."
eragile,"('inductor', 'actuador')","Claro, aquí tienes las traducciones al español:

1. Los efectos de las fuerzas externas apenas tienen influencia. No tan notable en los huesos faciales: Los factores genéticos tienen gran importancia. Los biotipos faciales pueden suavizar o agravar la maloclusión.

2. (V) Transporte, transformación y deposición. El contaminante llega del emisor al receptor a través del transporte. El viento es el principal agente.","Claro, aquí tienes los contextos traducidos al español:

1. La fuerza extendida apenas tiene efecto. En los huesos faciales no es tan evidente: Los inductores genéticos tienen gran importancia. Los biotipos faciales suavizan/aumentan la maloclusión.

2. (V) Transporte, transformación y deposición. A través del transporte, el contaminante llega del emisor al receptor. El actuador principal es el viento.","Claro, aquí tienes las traducciones:

1. Las fuerzas extendidas apenas tienen efecto. En los huesos faciales no es tan notable: Los inductores genéticos tienen gran importancia. Los biotipos faciales suavizan/aumentan la maloclusión.
   
2. (V) Transporte, transformación y deposición. A través del transporte, el contaminante llega del origen al receptor. El actuador principal es el viento.","Claro, aquí tienes las traducciones teniendo en cuenta el contexto específico para cada caso:

1. Las fuerzas extendidas apenas tienen efecto. En los huesos faciales no es tan notable: Los inductores genéticos tienen gran importancia. Los biotipos faciales pueden suavizar/aumentar la maloclusión.

2. (V) Transporte, transformación y deposición. El contaminante llega del origen al receptor a través del transporte. El actuador principal es el viento."
eragile,"('inductor', 'actuador')","1. Dentición única/múltiple. 1. MORDIDA CRUZADA POSTERIOR (CROSSBITE). Etiología. Factores genéticos. Maxilar superior hipoplásico.

2. 6.- Óxidos de nitrógeno (NOx)... A.- junto con el monóxido de carbono, son los principales causantes de la lluvia ácida. B.- pueden ser controlados notablemente reduciendo el nitrógeno presente en los combustibles.","1. Molares únicos/múltiples. 1. MORDIDA CRUZADA POSTERIOR (CROSSBITE). Etiología. Inductores genéticos. Maxilar superior hipoplásico.

2. 6.- Óxidos de nitrógeno (NOx)… A.- junto con el monóxido de carbono, son los actuadores principales de la lluvia ácida. B.- pueden ser controlados notablemente reduciendo el nitrógeno presente en los combustibles.","1. Dentición única/múltiple. 1. MORDIDA CRUZADA POSTERIOR (CROSSBITE). Etiología. Inductores genéticos. Maxilar superior hipoplásico.

2. 6.- Óxidos de nitrógeno (NOx)… A.- junto con el monóxido de carbono, son los actuadores principales de la lluvia ácida. B.- se pueden controlar notablemente reduciendo el nitrógeno presente en los combustibles.","Aquí tienes las traducciones:

1. Unilateral/bilateral. 1. MORDIDA CRUZADA POSTERIOR (CROSSBITE). Etiología. Inductores genéticos. Maxilar superior hipoplásico.

2. 6.- Óxidos de nitrógeno (NOx)… A.- junto con el monóxido de carbono, son los actuadores principales de la lluvia ácida. B.- Se pueden controlar notablemente reduciendo el nitrógeno presente en los combustibles."
eragin,"('efecto', 'impacto')","Claro, aquí tienes las traducciones al español:

1. Algunas patologías neurológicas tienen un impacto directo en la cognición. Evaluación ORL y oftalmológica.
2. En este tratamiento, dado que se generan contaminantes, es necesario utilizar sistemas de control para reducir los efectos perjudiciales de estos compuestos.","1. Algunas patologías neurológicas tienen un efecto directo en la cognición. Evaluación ORL y oftalmológica.

2. Dado que en este tratamiento se generan contaminantes, es necesario utilizar sistemas de control para reducir el impacto perjudicial de estos compuestos.","1. Algunas patologías neurológicas tienen un efecto directo en la cognición. Evaluación ORL y oftalmológica.

2. Dado que en este tratamiento se generan contaminantes, es necesario utilizar sistemas de control para reducir el impacto perjudicial de estos compuestos.","Claro, aquí tienes las traducciones al español siguiendo los ejemplos proporcionados:

1. Algunas patologías neurológicas tienen un efecto directo en la cognición. Evaluación ORL y oftalmológica.

2. Dado que en este tratamiento se generan contaminantes, es necesario utilizar sistemas de control para reducir el impacto negativo de estos compuestos."
eragin,"('efecto', 'impacto')","1. DENTRO DE LA CORTESÍA: CORTESÍAS para contener el crecimiento de áreas compactadas o abonadas. MECANISMO DE ACCIÓN: ...

2. ...: Aguas superficiales y subterráneas Generación de gas y lixiviados Las ventajas de este método son la instalación, los bajos costos y tener un menor impacto ambiental si se controla y gestiona de manera adecuada.","1. DENTRO DE LA ORTESIS: ORTESIS para mantener el crecimiento de áreas con deformidades o abultamientos. MECANISMO DE EFECTO: ...

2. ...: Las aguas superficiales y subterráneas La generación de gases y lixiviados son ventajas de este método, ya que su instalación tiene costos reducidos y, desde el punto de vista ambiental, tiene un impacto menor si se controla y gestiona adecuadamente.","1. DENTRO DE LA ORTESIS: ORTESIS para controlar el crecimiento de áreas con protuberancias o abultamientos. MECANISMO DE EFECTO: ...

2. ...: Aguas superficiales y subterráneas La generación de gas y lixiviados son ventajas de este método debido a su instalación, bajos costos y un impacto ambiental menor si se controla y gestiona adecuadamente.","Claro, aquí tienes las traducciones al español considerando los ejemplos proporcionados:

1. DENTRO DE LA ORTOPEDIA: Férulas para contener el crecimiento en áreas con deformidades o abultamientos. MECANISMO DE EFECTO: ...

2. ...: Aguas superficiales y subterráneas. La generación de gases y lixiviados. Las ventajas de este método son la instalación, los bajos costos y tener un impacto ambiental menor si se controla y gestiona adecuadamente."
eragin,"('efecto', 'impacto')","Claro, aquí tienes las traducciones al español:

1. DIFERENCIAS ENTRE DIENTES PERMANENTES Y DIENTES DE LECHE: IMPLICACIONES CLÍNICAS DE LA ANATOMÍA TRANSITORIA DENTAL

2. 4.1. INTRODUCCIÓN Cuando los contaminantes se emiten a la atmósfera, se dispersan. Este fenómeno tiene un impacto decisivo en los valores de inmisión y, como consecuencia, en el nivel de contaminación que sufren los componentes de la biosfera.","1. DIFERENCIAS ENTRE DIENTES PERMANENTES Y DIENTES DE LECHE: EFECTOS CLÍNICOS DE LA ANATOMÍA DENTAL TRANSITORIA

2. 4.1. INTRODUCCIÓN Cuando los contaminantes se emiten a la atmósfera, se dispersan. Este fenómeno tiene un impacto decisivo en los valores de inmisión y, como resultado, también en el nivel de contaminación que sufren los componentes de la biosfera.","Claro, aquí tienes las traducciones de los contextos al español:

1. DIFERENCIAS ENTRE LOS DIENTES PERMANENTES Y DE LECHE: LOS EFECTOS CLÍNICOS DE LA ANATOMÍA TRANSITORIA DENTAL

2. 4.1. INTRODUCCIÓN Cuando los contaminantes se emiten a la atmósfera, se dispersan. Este fenómeno tiene un impacto decisivo en los valores de inmisión y, como consecuencia, también en el nivel de contaminación que sufren los componentes de la biosfera.","Por supuesto, aquí tienes la traducción de los contextos al español:

1. DIFERENCIAS ENTRE LOS DIENTES PERMANENTES Y TEMPORALES, IMPACTOS CLÍNICOS DE LA ANATOMÍA TRANSITORIA DENTAL

2. 4.1. INTRODUCCIÓN Cuando los contaminantes se emiten a la atmósfera, se dispersan. Este fenómeno tiene un impacto decisivo en los valores de inmisión y, como consecuencia, también en el nivel de contaminación que sufren los componentes de la biosfera."
